      Time(s)  AccL(cm/s2)  AccV(cm/s2)  AccT(cm/s2)
 0.113652E+02 0.181740E+02 -.146410E+02 -.772170E+01
 0.113702E+02 0.186740E+02 -.146410E+02 -.120620E+02
 0.113752E+02 0.186740E+02 -.141410E+02 -.153620E+02
 0.113802E+02 0.181740E+02 -.137410E+02 -.187620E+02
 0.113852E+02 0.171740E+02 -.146410E+02 -.216620E+02
 0.113902E+02 0.166740E+02 -.156410E+02 -.240620E+02
 0.113952E+02 0.162740E+02 -.161410E+02 -.254620E+02
 0.114002E+02 0.157740E+02 -.166410E+02 -.263620E+02
 0.114052E+02 0.162740E+02 -.161410E+02 -.268620E+02
 0.114102E+02 0.171740E+02 -.151410E+02 -.273620E+02
 0.114152E+02 0.181740E+02 -.141410E+02 -.273620E+02
 0.114202E+02 0.190740E+02 -.141410E+02 -.278620E+02
 0.114252E+02 0.200740E+02 -.137410E+02 -.278620E+02
 0.114302E+02 0.205740E+02 -.137410E+02 -.278620E+02
 0.114352E+02 0.210740E+02 -.127410E+02 -.278610E+02
 0.114402E+02 0.215740E+02 -.117410E+02 -.278610E+02
 0.114452E+02 0.215740E+02 -.103410E+02 -.273610E+02
 0.114502E+02 0.219740E+02 -.986150E+01 -.268610E+02
 0.114552E+02 0.224740E+02 -.986150E+01 -.254610E+02
 0.114602E+02 0.229740E+02 -.108420E+02 -.240610E+02
 0.114652E+02 0.239740E+02 -.113420E+02 -.220610E+02
 0.114702E+02 0.243740E+02 -.117420E+02 -.201610E+02
 0.114752E+02 0.243740E+02 -.113420E+02 -.172610E+02
 0.114802E+02 0.243740E+02 -.103420E+02 -.148610E+02
 0.114852E+02 0.239740E+02 -.986160E+01 -.125610E+02
 0.114902E+02 0.229740E+02 -.938160E+01 -.110610E+02
 0.114952E+02 0.215740E+02 -.842170E+01 -.916130E+01
 0.115002E+02 0.200740E+02 -.746170E+01 -.820130E+01
 0.115052E+02 0.181740E+02 -.601170E+01 -.772130E+01
 0.115102E+02 0.157740E+02 -.457170E+01 -.772130E+01
 0.115152E+02 0.138740E+02 -.265170E+01 -.725130E+01
 0.115202E+02 0.118740E+02 -.120370E+01 -.725120E+01
 0.115252E+02 0.997430E+01 0.239250E+00 -.677120E+01
 0.115302E+02 0.805430E+01 0.720230E+00 -.629120E+01
 0.115352E+02 0.564430E+01 0.119820E+01 -.581120E+01
 0.115402E+02 0.372430E+01 0.167820E+01 -.533120E+01
 0.115452E+02 0.131430E+01 0.216820E+01 -.437120E+01
 0.115502E+02 -.108770E+01 0.312820E+01 -.389120E+01
 0.115552E+02 -.349570E+01 0.360820E+01 -.341110E+01
 0.115602E+02 -.589570E+01 0.408810E+01 -.293110E+01
 0.115652E+02 -.782570E+01 0.456810E+01 -.246110E+01
 0.115702E+02 -.974560E+01 0.504810E+01 -.198110E+01
 0.115752E+02 -.116260E+02 0.552810E+01 -.101910E+01
 0.115802E+02 -.131260E+02 0.601810E+01 -.610580E-01
 0.115852E+02 -.141260E+02 0.697810E+01 0.185900E+01
 0.115902E+02 -.145260E+02 0.745800E+01 0.376900E+01
 0.115952E+02 -.150260E+02 0.841800E+01 0.568900E+01
 0.116002E+02 -.145260E+02 0.793800E+01 0.712900E+01
 0.116052E+02 -.141260E+02 0.745800E+01 0.759900E+01
 0.116102E+02 -.136260E+02 0.745800E+01 0.807900E+01
 0.116152E+02 -.121260E+02 0.745800E+01 0.759910E+01
 0.116202E+02 -.107260E+02 0.793790E+01 0.712910E+01
 0.116252E+02 -.974550E+01 0.793790E+01 0.616910E+01
 0.116302E+02 -.830550E+01 0.793790E+01 0.520910E+01
 0.116352E+02 -.686550E+01 0.841790E+01 0.472910E+01
 0.116402E+02 -.541550E+01 0.889790E+01 0.424910E+01
 0.116452E+02 -.445550E+01 0.937790E+01 0.376920E+01
 0.116502E+02 -.301550E+01 0.103580E+02 0.328920E+01
 0.116552E+02 -.108750E+01 0.117580E+02 0.280920E+01
 0.116602E+02 0.836540E+00 0.127580E+02 0.185920E+01
 0.116652E+02 0.276460E+01 0.137580E+02 0.897220E+00
 0.116702E+02 0.516460E+01 0.137580E+02 0.418240E+00
 0.116752E+02 0.757460E+01 0.137580E+02 0.418260E+00
 0.116802E+02 0.949460E+01 0.127580E+02 0.897280E+00
 0.116852E+02 0.118750E+02 0.122580E+02 0.137930E+01
 0.116902E+02 0.133750E+02 0.117580E+02 0.137930E+01
 0.116952E+02 0.147750E+02 0.117580E+02 0.137930E+01
 0.117002E+02 0.157750E+02 0.117580E+02 0.897350E+00
 0.117052E+02 0.157750E+02 0.117580E+02 0.418370E+00
 0.117102E+02 0.157750E+02 0.117580E+02 -.539620E+00
 0.117152E+02 0.142750E+02 0.108580E+02 -.101860E+01
 0.117202E+02 0.133750E+02 0.985760E+01 -.101860E+01
 0.117252E+02 0.113750E+02 0.841760E+01 -.539560E+00
 0.117302E+02 0.997470E+01 0.745760E+01 0.418460E+00
 0.117352E+02 0.757470E+01 0.697760E+01 0.185950E+01
 0.117402E+02 0.564470E+01 0.601750E+01 0.328950E+01
 0.117452E+02 0.324480E+01 0.504750E+01 0.472950E+01
 0.117502E+02 0.355770E+00 0.360750E+01 0.568950E+01
 0.117552E+02 -.204520E+01 0.264750E+01 0.664950E+01
 0.117602E+02 -.445520E+01 0.167750E+01 0.759960E+01
 0.117652E+02 -.638520E+01 0.167750E+01 0.807960E+01
 0.117702E+02 -.830520E+01 0.216740E+01 0.855960E+01
 0.117752E+02 -.102250E+02 0.216740E+01 0.855960E+01
 0.117802E+02 -.116250E+02 0.167740E+01 0.855960E+01
 0.117852E+02 -.126250E+02 0.719400E+00 0.855970E+01
 0.117902E+02 -.141250E+02 -.723620E+00 0.855970E+01
 0.117952E+02 -.145250E+02 -.216260E+01 0.903970E+01
 0.118002E+02 -.150250E+02 -.313260E+01 0.951970E+01
 0.118052E+02 -.155250E+02 -.409270E+01 0.100400E+02
 0.118102E+02 -.155250E+02 -.457270E+01 0.109400E+02
 0.118152E+02 -.160250E+02 -.553270E+01 0.124400E+02
 0.118202E+02 -.165250E+02 -.698270E+01 0.128400E+02
 0.118252E+02 -.169250E+02 -.842270E+01 0.138400E+02
 0.118302E+02 -.179250E+02 -.103430E+02 0.148400E+02
 0.118352E+02 -.184250E+02 -.117430E+02 0.152400E+02
 0.118402E+02 -.198250E+02 -.132430E+02 0.152400E+02
 0.118452E+02 -.208250E+02 -.146430E+02 0.152400E+02
 0.118502E+02 -.218250E+02 -.146430E+02 0.148400E+02
 0.118552E+02 -.222250E+02 -.137430E+02 0.143400E+02
 0.118602E+02 -.232250E+02 -.132430E+02 0.133400E+02
 0.118652E+02 -.237250E+02 -.127430E+02 0.128400E+02
 0.118702E+02 -.242250E+02 -.117430E+02 0.119400E+02
 0.118752E+02 -.242250E+02 -.113430E+02 0.109400E+02
 0.118802E+02 -.242250E+02 -.113430E+02 0.952000E+01
 0.118852E+02 -.237250E+02 -.103430E+02 0.856010E+01
 0.118902E+02 -.227250E+02 -.986290E+01 0.760010E+01
 0.118952E+02 -.213250E+02 -.890290E+01 0.617010E+01
 0.119002E+02 -.198250E+02 -.842300E+01 0.425010E+01
 0.119052E+02 -.184250E+02 -.842300E+01 0.234020E+01
 0.119102E+02 -.169250E+02 -.842300E+01 0.419180E+00
 0.119152E+02 -.155250E+02 -.842300E+01 -.197980E+01
 0.119202E+02 -.136250E+02 -.842300E+01 -.436980E+01
 0.119252E+02 -.121250E+02 -.890300E+01 -.628980E+01
 0.119302E+02 -.112250E+02 -.842310E+01 -.915970E+01
 0.119352E+02 -.102250E+02 -.794310E+01 -.115600E+02
 0.119402E+02 -.102250E+02 -.698310E+01 -.139600E+02
 0.119452E+02 -.102250E+02 -.649310E+01 -.163600E+02
 0.119502E+02 -.112250E+02 -.601310E+01 -.182600E+02
 0.119552E+02 -.126250E+02 -.553310E+01 -.201600E+02
 0.119602E+02 -.141250E+02 -.361310E+01 -.211600E+02
 0.119652E+02 -.150240E+02 -.216320E+01 -.225600E+02
 0.119702E+02 -.165240E+02 -.724170E+00 -.235600E+02
 0.119752E+02 -.174240E+02 0.718820E+00 -.244600E+02
 0.119802E+02 -.179240E+02 0.216680E+01 -.249600E+02
 0.119852E+02 -.189240E+02 0.408680E+01 -.249590E+02
 0.119902E+02 -.193240E+02 0.552680E+01 -.240590E+02
 0.119952E+02 -.203240E+02 0.697680E+01 -.225590E+02
 0.120002E+02 -.218240E+02 0.841670E+01 -.206590E+02
 0.120052E+02 -.232240E+02 0.103570E+02 -.182590E+02
 0.120102E+02 -.246240E+02 0.117570E+02 -.158590E+02
 0.120152E+02 -.261240E+02 0.127570E+02 -.125590E+02
 0.120202E+02 -.270240E+02 0.132570E+02 -.101590E+02
 0.120252E+02 -.285240E+02 0.127570E+02 -.724930E+01
 0.120302E+02 -.290240E+02 0.112570E+02 -.436930E+01
 0.120352E+02 -.295240E+02 0.985660E+01 -.197930E+01
 0.120402E+02 -.290240E+02 0.937660E+01 0.898770E+00
 0.120452E+02 -.290240E+02 0.889660E+01 0.329080E+01
 0.120502E+02 -.280240E+02 0.937660E+01 0.521080E+01
 0.120552E+02 -.270240E+02 0.889660E+01 0.665080E+01
 0.120602E+02 -.261240E+02 0.841660E+01 0.808090E+01
 0.120652E+02 -.246240E+02 0.745660E+01 0.904090E+01
 0.120702E+02 -.232240E+02 0.697660E+01 0.100410E+02
 0.120752E+02 -.208240E+02 0.601650E+01 0.109410E+02
 0.120802E+02 -.179240E+02 0.504650E+01 0.114410E+02
 0.120852E+02 -.150240E+02 0.408650E+01 0.119410E+02
 0.120902E+02 -.121240E+02 0.408650E+01 0.119410E+02
 0.120952E+02 -.926390E+01 0.312650E+01 0.119410E+02
 0.121002E+02 -.638390E+01 0.167650E+01 0.119410E+02
 0.121052E+02 -.349390E+01 0.718470E+00 0.119410E+02
 0.121102E+02 -.604850E+00 0.237450E+00 0.114410E+02
 0.121152E+02 0.179620E+01 0.237440E+00 0.109410E+02
 0.121202E+02 0.468620E+01 0.718430E+00 0.100410E+02
 0.121252E+02 0.709620E+01 0.718420E+00 0.856120E+01
 0.121302E+02 0.949620E+01 0.718400E+00 0.713120E+01
 0.121352E+02 0.118760E+02 0.237390E+00 0.473130E+01
 0.121402E+02 0.138760E+02 -.724620E+00 0.329130E+01
 0.121452E+02 0.162760E+02 -.120560E+01 0.138130E+01
 0.121502E+02 0.176760E+02 -.168360E+01 -.537660E+00
 0.121552E+02 0.190760E+02 -.120570E+01 -.197860E+01
 0.121602E+02 0.195760E+02 0.237330E+00 -.340860E+01
 0.121652E+02 0.205760E+02 0.167630E+01 -.532860E+01
 0.121702E+02 0.200760E+02 0.312630E+01 -.724860E+01
 0.121752E+02 0.200760E+02 0.408630E+01 -.915850E+01
 0.121802E+02 0.190770E+02 0.456630E+01 -.110580E+02
 0.121852E+02 0.181770E+02 0.504630E+01 -.125580E+02
 0.121902E+02 0.166770E+02 0.504630E+01 -.134580E+02
 0.121952E+02 0.157770E+02 0.504630E+01 -.139580E+02
 0.122002E+02 0.142770E+02 0.456620E+01 -.144580E+02
 0.122052E+02 0.133770E+02 0.360620E+01 -.139580E+02
 0.122102E+02 0.123770E+02 0.216620E+01 -.134580E+02
 0.122152E+02 0.113770E+02 0.119620E+01 -.129580E+02
 0.122202E+02 0.104770E+02 -.243800E+00 -.120580E+02
 0.122252E+02 0.949680E+01 -.120580E+01 -.110580E+02
 0.122302E+02 0.853680E+01 -.216380E+01 -.915820E+01
 0.122352E+02 0.757680E+01 -.265380E+01 -.724820E+01
 0.122402E+02 0.661680E+01 -.361380E+01 -.484820E+01
 0.122452E+02 0.564690E+01 -.505390E+01 -.245810E+01
 0.122502E+02 0.516690E+01 -.649390E+01 -.581010E-01
 0.122552E+02 0.468690E+01 -.842390E+01 0.186190E+01
 0.122602E+02 0.420700E+01 -.986390E+01 0.377200E+01
 0.122652E+02 0.420700E+01 -.108440E+02 0.473200E+01
 0.122702E+02 0.420700E+01 -.117440E+02 0.569200E+01
 0.122752E+02 0.420710E+01 -.122440E+02 0.617200E+01
 0.122802E+02 0.468710E+01 -.122440E+02 0.569210E+01
 0.122852E+02 0.468710E+01 -.132440E+02 0.569210E+01
 0.122902E+02 0.516710E+01 -.132440E+02 0.569210E+01
 0.122952E+02 0.564720E+01 -.132440E+02 0.521220E+01
 0.123002E+02 0.661720E+01 -.127440E+02 0.473220E+01
 0.123052E+02 0.757720E+01 -.122440E+02 0.425220E+01
 0.123102E+02 0.901730E+01 -.113440E+02 0.425230E+01
 0.123152E+02 0.104770E+02 -.103440E+02 0.377230E+01
 0.123202E+02 0.118770E+02 -.938400E+01 0.377230E+01
 0.123252E+02 0.133770E+02 -.842400E+01 0.377240E+01
 0.123302E+02 0.147770E+02 -.746400E+01 0.377240E+01
 0.123352E+02 0.166770E+02 -.698400E+01 0.425240E+01
 0.123402E+02 0.181770E+02 -.649400E+01 0.521240E+01
 0.123452E+02 0.200770E+02 -.553400E+01 0.569250E+01
 0.123502E+02 0.210780E+02 -.409400E+01 0.713250E+01
 0.123552E+02 0.224780E+02 -.265400E+01 0.808250E+01
 0.123602E+02 0.234780E+02 -.120610E+01 0.904260E+01
 0.123652E+02 0.239780E+02 0.236940E+00 0.952260E+01
 0.123702E+02 0.239780E+02 0.216590E+01 0.100430E+02
 0.123752E+02 0.234780E+02 0.408590E+01 0.104430E+02
 0.123802E+02 0.229780E+02 0.552590E+01 0.100430E+02
 0.123852E+02 0.224780E+02 0.697590E+01 0.952270E+01
 0.123902E+02 0.215780E+02 0.889590E+01 0.856280E+01
 0.123952E+02 0.210780E+02 0.108560E+02 0.713280E+01
 0.124002E+02 0.200780E+02 0.127560E+02 0.617280E+01
 0.124052E+02 0.195780E+02 0.146560E+02 0.425290E+01
 0.124102E+02 0.190780E+02 0.156560E+02 0.186290E+01
 0.124152E+02 0.181780E+02 0.156560E+02 -.536070E+00
 0.124202E+02 0.181780E+02 0.151560E+02 -.245700E+01
 0.124252E+02 0.176780E+02 0.141560E+02 -.388700E+01
 0.124302E+02 0.171780E+02 0.141560E+02 -.484700E+01
 0.124352E+02 0.166780E+02 0.137560E+02 -.532690E+01
 0.124402E+02 0.157780E+02 0.127560E+02 -.532690E+01
 0.124452E+02 0.147780E+02 0.117560E+02 -.484690E+01
 0.124502E+02 0.142780E+02 0.103560E+02 -.388680E+01
 0.124552E+02 0.133780E+02 0.889580E+01 -.292680E+01
 0.124602E+02 0.128780E+02 0.793580E+01 -.101480E+01
 0.124652E+02 0.123780E+02 0.697580E+01 0.422260E+00
 0.124702E+02 0.118780E+02 0.697580E+01 0.234330E+01
 0.124752E+02 0.113780E+02 0.745580E+01 0.473330E+01
 0.124802E+02 0.109780E+02 0.793580E+01 0.665340E+01
 0.124852E+02 0.104780E+02 0.841580E+01 0.856340E+01
 0.124902E+02 0.104790E+02 0.937580E+01 0.100430E+02
 0.124952E+02 0.104790E+02 0.103560E+02 0.109430E+02
 0.125002E+02 0.104790E+02 0.112560E+02 0.119440E+02
 0.125052E+02 0.104790E+02 0.127560E+02 0.124440E+02
 0.125102E+02 0.109790E+02 0.141560E+02 0.124440E+02
 0.125152E+02 0.118790E+02 0.151560E+02 0.119440E+02
 0.125202E+02 0.123790E+02 0.151560E+02 0.114440E+02
 0.125252E+02 0.133790E+02 0.137560E+02 0.109440E+02
 0.125302E+02 0.142790E+02 0.117560E+02 0.104440E+02
 0.125352E+02 0.147790E+02 0.937570E+01 0.100440E+02
 0.125402E+02 0.147790E+02 0.697570E+01 0.100440E+02
 0.125452E+02 0.147790E+02 0.456570E+01 0.952380E+01
 0.125502E+02 0.138790E+02 0.312570E+01 0.952390E+01
 0.125552E+02 0.128790E+02 0.167570E+01 0.904390E+01
 0.125602E+02 0.118790E+02 0.236730E+00 0.856390E+01
 0.125652E+02 0.109790E+02 -.725270E+00 0.760400E+01
 0.125702E+02 0.949920E+01 -.168430E+01 0.713400E+01
 0.125752E+02 0.853920E+01 -.216430E+01 0.569400E+01
 0.125802E+02 0.757920E+01 -.265430E+01 0.521410E+01
 0.125852E+02 0.661930E+01 -.361430E+01 0.425410E+01
 0.125902E+02 0.564930E+01 -.361430E+01 0.329420E+01
 0.125952E+02 0.468940E+01 -.409430E+01 0.234420E+01
 0.126002E+02 0.372940E+01 -.457430E+01 0.138420E+01
 0.126052E+02 0.276940E+01 -.553430E+01 -.557360E-01
 0.126102E+02 0.179950E+01 -.698430E+01 -.101370E+01
 0.126152E+02 0.841530E+00 -.938430E+01 -.245570E+01
 0.126202E+02 0.360570E+00 -.108440E+02 -.388560E+01
 0.126252E+02 0.360610E+00 -.113440E+02 -.484560E+01
 0.126302E+02 -.120340E+00 -.117440E+02 -.580550E+01
 0.126352E+02 -.120300E+00 -.113440E+02 -.628550E+01
 0.126402E+02 -.120260E+00 -.103440E+02 -.724550E+01
 0.126452E+02 -.120210E+00 -.986430E+01 -.771540E+01
 0.126502E+02 0.360830E+00 -.842430E+01 -.771540E+01
 0.126552E+02 0.841870E+00 -.698430E+01 -.819540E+01
 0.126602E+02 0.179990E+01 -.553430E+01 -.819530E+01
 0.126652E+02 0.229000E+01 -.457430E+01 -.819530E+01
 0.126702E+02 0.277000E+01 -.361430E+01 -.819520E+01
 0.126752E+02 0.277010E+01 -.361430E+01 -.771520E+01
 0.126802E+02 0.277010E+01 -.361430E+01 -.724520E+01
 0.126852E+02 0.277010E+01 -.457430E+01 -.676510E+01
 0.126902E+02 0.229020E+01 -.601430E+01 -.628510E+01
 0.126952E+02 0.180020E+01 -.794430E+01 -.580500E+01
 0.127002E+02 0.180030E+01 -.986430E+01 -.532500E+01
 0.127052E+02 0.180030E+01 -.113440E+02 -.532500E+01
 0.127102E+02 0.132040E+01 -.122440E+02 -.532490E+01
 0.127152E+02 0.842410E+00 -.127440E+02 -.532490E+01
 0.127202E+02 0.361460E+00 -.127440E+02 -.580490E+01
 0.127252E+02 -.600500E+00 -.122440E+02 -.580480E+01
 0.127302E+02 -.155940E+01 -.113440E+02 -.580480E+01
 0.127352E+02 -.348940E+01 -.103440E+02 -.580470E+01
 0.127402E+02 -.540940E+01 -.938430E+01 -.532470E+01
 0.127452E+02 -.685930E+01 -.794430E+01 -.436470E+01
 0.127502E+02 -.877930E+01 -.698430E+01 -.388460E+01
 0.127552E+02 -.112190E+02 -.553430E+01 -.388460E+01
 0.127602E+02 -.131190E+02 -.505430E+01 -.388450E+01
 0.127652E+02 -.150190E+02 -.409430E+01 -.388450E+01
 0.127702E+02 -.169190E+02 -.361430E+01 -.388450E+01
 0.127752E+02 -.189190E+02 -.265430E+01 -.436440E+01
 0.127802E+02 -.213190E+02 -.168430E+01 -.388440E+01
 0.127852E+02 -.237190E+02 -.725290E+00 -.340430E+01
 0.127902E+02 -.261190E+02 0.236710E+00 -.292430E+01
 0.127952E+02 -.280190E+02 0.119570E+01 -.245420E+01
 0.128002E+02 -.304190E+02 0.216570E+01 -.149420E+01
 0.128052E+02 -.323190E+02 0.264570E+01 -.533170E+00
 0.128102E+02 -.338190E+02 0.312570E+01 0.424870E+00
 0.128152E+02 -.352190E+02 0.408570E+01 0.138590E+01
 0.128202E+02 -.357190E+02 0.456570E+01 0.234600E+01
 0.128252E+02 -.367190E+02 0.552570E+01 0.329600E+01
 0.128302E+02 -.367180E+02 0.649570E+01 0.377600E+01
 0.128352E+02 -.367180E+02 0.745570E+01 0.425610E+01
 0.128402E+02 -.362180E+02 0.793570E+01 0.425610E+01
 0.128452E+02 -.357180E+02 0.793570E+01 0.425620E+01
 0.128502E+02 -.352180E+02 0.793570E+01 0.425620E+01
 0.128552E+02 -.347180E+02 0.745570E+01 0.377620E+01
 0.128602E+02 -.333180E+02 0.745580E+01 0.377630E+01
 0.128652E+02 -.319180E+02 0.697580E+01 0.329630E+01
 0.128702E+02 -.304180E+02 0.649580E+01 0.281640E+01
 0.128752E+02 -.290180E+02 0.601580E+01 0.281640E+01
 0.128802E+02 -.275180E+02 0.552580E+01 0.281650E+01
 0.128852E+02 -.261180E+02 0.504580E+01 0.377650E+01
 0.128902E+02 -.242180E+02 0.504580E+01 0.521650E+01
 0.128952E+02 -.227180E+02 0.456580E+01 0.665660E+01
 0.129002E+02 -.213180E+02 0.456580E+01 0.808660E+01
 0.129052E+02 -.198180E+02 0.456580E+01 0.904670E+01
 0.129102E+02 -.184180E+02 0.408580E+01 0.952670E+01
 0.129152E+02 -.174180E+02 0.408580E+01 0.100470E+02
 0.129202E+02 -.169180E+02 0.408580E+01 0.952680E+01
 0.129252E+02 -.160180E+02 0.456580E+01 0.856680E+01
 0.129302E+02 -.155170E+02 0.552580E+01 0.760690E+01
 0.129352E+02 -.155170E+02 0.601580E+01 0.665690E+01
 0.129402E+02 -.155170E+02 0.601580E+01 0.521700E+01
 0.129452E+02 -.155170E+02 0.601580E+01 0.473700E+01
 0.129502E+02 -.155170E+02 0.552580E+01 0.425710E+01
 0.129552E+02 -.155170E+02 0.456580E+01 0.377710E+01
 0.129602E+02 -.160170E+02 0.264580E+01 0.425710E+01
 0.129652E+02 -.155170E+02 0.717850E+00 0.425720E+01
 0.129702E+02 -.155170E+02 -.725140E+00 0.473720E+01
 0.129752E+02 -.150170E+02 -.265410E+01 0.521730E+01
 0.129802E+02 -.141170E+02 -.361410E+01 0.521730E+01
 0.129852E+02 -.131170E+02 -.457410E+01 0.569740E+01
 0.129902E+02 -.121170E+02 -.505410E+01 0.617740E+01
 0.129952E+02 -.107170E+02 -.505410E+01 0.617740E+01
 0.130002E+02 -.925670E+01 -.457410E+01 0.617750E+01
 0.130052E+02 -.829670E+01 -.409410E+01 0.569750E+01
 0.130103E+02 -.637660E+01 -.361410E+01 0.521760E+01
 0.130153E+02 -.492660E+01 -.361410E+01 0.425760E+01
 0.130203E+02 -.300650E+01 -.361410E+01 0.281770E+01
 0.130253E+02 -.107850E+01 -.457410E+01 0.186770E+01
 0.130303E+02 0.845580E+00 -.505410E+01 0.905750E+00
 0.130353E+02 0.277360E+01 -.553410E+01 0.426800E+00
 0.130403E+02 0.517370E+01 -.553400E+01 -.531160E+00
 0.130453E+02 0.758370E+01 -.601400E+01 -.101010E+01
 0.130503E+02 0.104840E+02 -.601400E+01 -.245210E+01
 0.130553E+02 0.128840E+02 -.601400E+01 -.388200E+01
 0.130603E+02 0.147840E+02 -.601400E+01 -.580200E+01
 0.130653E+02 0.166840E+02 -.553400E+01 -.771190E+01
 0.130703E+02 0.181840E+02 -.505400E+01 -.101520E+02
 0.130753E+02 0.186840E+02 -.457400E+01 -.120520E+02
 0.130803E+02 0.190840E+02 -.409400E+01 -.139520E+02
 0.130853E+02 0.190840E+02 -.409400E+01 -.158520E+02
 0.130903E+02 0.190840E+02 -.409400E+01 -.172520E+02
 0.130953E+02 0.181840E+02 -.361400E+01 -.182520E+02
 0.131003E+02 0.176840E+02 -.361400E+01 -.192520E+02
 0.131053E+02 0.171840E+02 -.361390E+01 -.201520E+02
 0.131103E+02 0.162840E+02 -.313390E+01 -.206520E+02
 0.131153E+02 0.162850E+02 -.265390E+01 -.216510E+02
 0.131203E+02 0.162850E+02 -.168390E+01 -.216510E+02
 0.131253E+02 0.162850E+02 -.120590E+01 -.216510E+02
 0.131303E+02 0.166850E+02 -.243900E+00 -.216510E+02
 0.131353E+02 0.176850E+02 0.718110E+00 -.211510E+02
 0.131403E+02 0.186850E+02 0.119610E+01 -.201510E+02
 0.131453E+02 0.186850E+02 0.264610E+01 -.192510E+02
 0.131503E+02 0.190850E+02 0.312610E+01 -.182510E+02
 0.131553E+02 0.186850E+02 0.360610E+01 -.172510E+02
 0.131603E+02 0.186850E+02 0.360620E+01 -.158510E+02
 0.131653E+02 0.181850E+02 0.264620E+01 -.144510E+02
 0.131703E+02 0.176850E+02 0.167620E+01 -.129510E+02
 0.131753E+02 0.171850E+02 0.237190E+00 -.110510E+02
 0.131803E+02 0.166850E+02 0.237200E+00 -.963090E+01
 0.131853E+02 0.166850E+02 -.243790E+00 -.819090E+01
 0.131903E+02 0.162850E+02 -.724780E+00 -.771080E+01
 0.131953E+02 0.162850E+02 -.724770E+00 -.724080E+01
 0.132003E+02 0.157850E+02 -.724760E+00 -.771070E+01
 0.132053E+02 0.157860E+02 -.243750E+00 -.819070E+01
 0.132103E+02 0.152860E+02 -.243740E+00 -.915060E+01
 0.132153E+02 0.147860E+02 -.243730E+00 -.101510E+02
 0.132203E+02 0.147860E+02 -.243720E+00 -.110510E+02
 0.132253E+02 0.142860E+02 -.243710E+00 -.115500E+02
 0.132303E+02 0.142860E+02 -.243700E+00 -.120500E+02
 0.132353E+02 0.138860E+02 -.724690E+00 -.125500E+02
 0.132403E+02 0.133860E+02 -.120570E+01 -.125500E+02
 0.132453E+02 0.133860E+02 -.216370E+01 -.125500E+02
 0.132503E+02 0.133860E+02 -.313370E+01 -.125500E+02
 0.132553E+02 0.133860E+02 -.361360E+01 -.115500E+02
 0.132603E+02 0.138860E+02 -.409360E+01 -.110500E+02
 0.132653E+02 0.142860E+02 -.409360E+01 -.101500E+02
 0.132703E+02 0.142860E+02 -.409360E+01 -.915010E+01
 0.132753E+02 0.142860E+02 -.361360E+01 -.819000E+01
 0.132803E+02 0.138860E+02 -.313360E+01 -.676000E+01
 0.132853E+02 0.138860E+02 -.216360E+01 -.579990E+01
 0.132903E+02 0.133860E+02 -.168360E+01 -.435990E+01
 0.132953E+02 0.128870E+02 -.120560E+01 -.244980E+01
 0.133003E+02 0.128870E+02 -.724550E+00 -.528800E+00
 0.133053E+02 0.128870E+02 -.243530E+00 0.908240E+00
 0.133103E+02 0.128870E+02 0.237480E+00 0.282030E+01
 0.133153E+02 0.123870E+02 0.718490E+00 0.426030E+01
 0.133203E+02 0.123870E+02 0.119650E+01 0.522040E+01
 0.133253E+02 0.113870E+02 0.167650E+01 0.618040E+01
 0.133303E+02 0.104870E+02 0.216650E+01 0.714050E+01
 0.133353E+02 0.950700E+01 0.216650E+01 0.714050E+01
 0.133403E+02 0.854710E+01 0.264650E+01 0.714060E+01
 0.133453E+02 0.806710E+01 0.312660E+01 0.714060E+01
 0.133503E+02 0.710720E+01 0.360660E+01 0.714070E+01
 0.133553E+02 0.662720E+01 0.456660E+01 0.714070E+01
 0.133603E+02 0.565730E+01 0.552660E+01 0.714080E+01
 0.133653E+02 0.517730E+01 0.649660E+01 0.666080E+01
 0.133703E+02 0.469740E+01 0.745660E+01 0.618080E+01
 0.133753E+02 0.469750E+01 0.793660E+01 0.570090E+01
 0.133803E+02 0.421750E+01 0.841660E+01 0.522090E+01
 0.133853E+02 0.373760E+01 0.889670E+01 0.474100E+01
 0.133903E+02 0.373760E+01 0.937670E+01 0.474100E+01
 0.133953E+02 0.373770E+01 0.937670E+01 0.426110E+01
 0.134003E+02 0.373770E+01 0.937670E+01 0.474110E+01
 0.134053E+02 0.373780E+01 0.889670E+01 0.474120E+01
 0.134103E+02 0.373790E+01 0.793670E+01 0.522120E+01
 0.134153E+02 0.373790E+01 0.745670E+01 0.570130E+01
 0.134203E+02 0.421800E+01 0.649680E+01 0.666130E+01
 0.134253E+02 0.469800E+01 0.649680E+01 0.714140E+01
 0.134303E+02 0.469810E+01 0.649680E+01 0.761140E+01
 0.134353E+02 0.469810E+01 0.649680E+01 0.761140E+01
 0.134403E+02 0.469820E+01 0.649680E+01 0.761150E+01
 0.134453E+02 0.469820E+01 0.649680E+01 0.809150E+01
 0.134503E+02 0.421830E+01 0.649680E+01 0.761160E+01
 0.134553E+02 0.373840E+01 0.697680E+01 0.809160E+01
 0.134603E+02 0.325840E+01 0.697690E+01 0.809170E+01
 0.134653E+02 0.325850E+01 0.697690E+01 0.809170E+01
 0.134703E+02 0.277850E+01 0.697690E+01 0.857180E+01
 0.134753E+02 0.277860E+01 0.697690E+01 0.857180E+01
