      Time(s)  AccL(cm/s2)  AccV(cm/s2)  AccT(cm/s2)
 0.650510E+01 -.603280E+00 -.402760E+02 0.160720E+02
 0.651010E+01 -.500120E+01 -.365770E+02 0.124690E+02
 0.651510E+01 -.756540E+01 -.281790E+02 0.945600E+01
 0.652010E+01 -.101700E+02 -.883000E+01 0.546300E+01
 0.652510E+01 -.116040E+02 -.561230E+00 0.243000E+01
 0.653010E+01 -.130080E+02 0.372750E+01 0.746480E-01
 0.653510E+01 -.139120E+02 0.503630E+01 -.185590E+01
 0.654010E+01 -.146160E+02 0.407500E+01 -.322890E+01
 0.654510E+01 -.154200E+02 -.839620E+01 -.518190E+01
 0.655010E+01 -.174240E+02 -.126870E+02 -.626500E+01
 0.655510E+01 -.188280E+02 -.175890E+02 -.626800E+01
 0.656010E+01 -.198330E+02 -.217900E+02 -.556100E+01
 0.656510E+01 -.205370E+02 -.209910E+02 -.465410E+01
 0.657010E+01 -.206410E+02 -.136920E+02 -.340710E+01
 0.657510E+01 -.198450E+02 0.372670E+01 -.279020E+01
 0.658010E+01 -.179490E+02 0.231060E+02 -.279320E+01
 0.658510E+01 -.153530E+02 0.312040E+02 -.338630E+01
 0.659010E+01 -.119570E+02 0.338030E+02 -.475940E+01
 0.659510E+01 -.809050E+01 0.324020E+02 -.714250E+01
 0.660010E+01 -.582450E+01 0.304010E+02 -.978560E+01
 0.660510E+01 -.526840E+01 0.271000E+02 -.107890E+02
 0.661010E+01 -.527230E+01 0.261990E+02 -.120920E+02
 0.661510E+01 -.527610E+01 0.300980E+02 -.127950E+02
 0.662010E+01 -.481000E+01 0.390970E+02 -.131980E+02
 0.662510E+01 -.411380E+01 0.489960E+02 -.132010E+02
 0.663010E+01 -.341760E+01 0.592950E+02 -.132040E+02
 0.663510E+01 -.272140E+01 0.681940E+02 -.130070E+02
 0.664010E+01 -.171520E+01 0.718930E+02 -.126110E+02
 0.664510E+01 -.319990E+00 0.733920E+02 -.119140E+02
 0.665010E+01 0.107730E+01 0.730910E+02 -.105170E+02
 0.665510E+01 0.250350E+01 0.673900E+02 -.915020E+01
 0.666010E+01 0.487980E+01 0.490890E+02 -.847340E+01
 0.666510E+01 0.789620E+01 0.268880E+02 -.754660E+01
 0.667010E+01 0.998250E+01 -.405150E+00 -.617980E+01
 0.667511E+01 0.116790E+02 -.139140E+02 -.436300E+01
 0.668011E+01 0.130750E+02 -.174150E+02 -.230620E+01
 0.668511E+01 0.129720E+02 -.256160E+02 -.910420E+00
 0.669011E+01 0.121680E+02 -.200170E+02 0.641350E+00
 0.669511E+01 0.101640E+02 -.600770E+01 0.183410E+01
 0.670011E+01 0.773090E+01 0.671150E+01 0.183090E+01
 0.670511E+01 0.562740E+01 0.117810E+02 0.182760E+01
 0.671011E+01 0.354390E+01 0.130800E+02 0.647350E+00
 0.671511E+01 0.227040E+01 0.769890E+01 0.217090E+00
 0.672011E+01 0.156690E+01 -.483190E+01 0.668820E+00
 0.672511E+01 0.863500E+00 -.216230E+02 0.134450E+01
 0.673011E+01 0.152010E+01 -.369230E+02 0.360130E+01
 0.673511E+01 0.236670E+01 -.452240E+02 0.633800E+01
 0.674011E+01 0.298330E+01 -.476250E+02 0.915470E+01
 0.674511E+01 0.298990E+01 -.467260E+02 0.122210E+02
 0.675011E+01 0.356660E+01 -.430270E+02 0.140180E+02
 0.675511E+01 0.417330E+01 -.379270E+02 0.146150E+02
 0.676011E+01 0.417000E+01 -.290280E+02 0.146110E+02
 0.676511E+01 0.416670E+01 -.214290E+02 0.145080E+02
 0.677011E+01 0.416350E+01 -.170290E+02 0.130050E+02
 0.677511E+01 0.416030E+01 -.143300E+02 0.115010E+02
 0.678011E+01 0.382710E+01 -.142310E+02 0.100980E+02
 0.678511E+01 0.267390E+01 -.157310E+02 0.848480E+01
 0.679011E+01 0.238070E+01 -.181320E+02 0.765140E+01
 0.679511E+01 0.105760E+01 -.206330E+02 0.645810E+01
 0.680011E+01 -.172540E+00 -.222330E+02 0.645470E+01
 0.680511E+01 -.588630E+00 -.229340E+02 0.645140E+01
 0.681011E+01 -.982700E+00 -.232340E+02 0.645800E+01
 0.681511E+01 -.168470E+01 -.222350E+02 0.596460E+01
 0.682011E+01 -.177880E+01 -.221350E+02 0.470130E+01
 0.682511E+01 -.165880E+01 -.221360E+02 0.377790E+01
 0.683011E+01 -.118770E+01 -.216360E+02 0.194450E+01
 0.683511E+01 -.118870E+01 -.191370E+02 0.573100E+00
 0.684011E+01 -.118960E+01 -.140370E+02 -.363290E+00
 0.684511E+01 -.229250E+01 -.518790E+01 -.158570E+01
 0.685011E+01 -.257540E+01 0.297160E+01 -.224910E+01
 0.685511E+01 -.415830E+01 0.855110E+01 -.191250E+01
 0.686011E+01 -.444110E+01 0.114610E+02 -.544890E+00
 0.686511E+01 -.553390E+01 0.126600E+02 0.120070E+01
 0.687011E+01 -.643670E+01 0.126600E+02 0.373730E+01
 0.687511E+01 -.533940E+01 0.104590E+02 0.589390E+01
 0.688011E+01 -.440220E+01 0.878910E+01 0.783050E+01
 0.688511E+01 -.230490E+01 0.794870E+01 0.876700E+01
 0.689011E+01 0.127430E+00 0.666840E+01 0.876360E+01
 0.689511E+01 0.336980E+01 0.618810E+01 0.790020E+01
 0.690011E+01 0.686710E+01 0.668770E+01 0.599670E+01
 0.690511E+01 0.104350E+02 0.100570E+02 0.452330E+01
 0.691011E+01 0.144320E+02 0.169570E+02 0.229990E+01
 0.691511E+01 0.174290E+02 0.241570E+02 -.440560E+00
 0.692011E+01 0.195270E+02 0.300570E+02 -.317700E+01
 0.692511E+01 0.221240E+02 0.320560E+02 -.496040E+01
 0.693011E+01 0.237220E+02 0.300560E+02 -.691390E+01
 0.693511E+01 0.250190E+02 0.269560E+02 -.748730E+01
 0.694011E+01 0.253170E+02 0.212560E+02 -.749080E+01
 0.694511E+01 0.246150E+02 0.145560E+02 -.748420E+01
 0.695011E+01 0.234120E+02 0.805540E+01 -.748770E+01
 0.695511E+01 0.220100E+02 0.307520E+01 -.643110E+01
 0.696011E+01 0.212070E+02 -.561490E+01 -.696460E+01
 0.696511E+01 0.198050E+02 -.982500E+01 -.764800E+01
 0.697011E+01 0.184030E+02 -.128450E+02 -.887150E+01
 0.697511E+01 0.166010E+02 -.155450E+02 -.105350E+02
 0.698011E+01 0.149980E+02 -.155450E+02 -.114380E+02
 0.698511E+01 0.141960E+02 -.710540E+01 -.138420E+02
 0.699011E+01 0.128940E+02 0.445460E+01 -.149450E+02
 0.699511E+01 0.123920E+02 0.171550E+02 -.177490E+02
 0.700011E+01 0.120900E+02 0.233550E+02 -.191520E+02
 0.700511E+01 0.118880E+02 0.271550E+02 -.205560E+02
 0.701011E+01 0.112860E+02 0.200550E+02 -.218590E+02
 0.701511E+01 0.111830E+02 0.107550E+02 -.232630E+02
 0.702011E+01 0.103810E+02 -.138450E+02 -.246660E+02
 0.702511E+01 0.866950E+01 -.304450E+02 -.259700E+02
 0.703011E+01 0.693750E+01 -.417450E+02 -.266730E+02
 0.703511E+01 0.505560E+01 -.425450E+02 -.261760E+02
 0.704011E+01 0.354360E+01 -.324450E+02 -.248800E+02
 0.704511E+01 0.454180E+01 -.635500E+01 -.238830E+02
 0.705011E+01 0.796990E+01 0.257520E+01 -.219870E+02
 0.705511E+01 0.125680E+02 0.598530E+01 -.210900E+02
 0.706011E+01 0.167660E+02 0.351550E+01 -.193940E+02
 0.706511E+01 0.209640E+02 -.146430E+01 -.185970E+02
 0.707011E+01 0.231630E+02 -.793410E+01 -.173010E+02
 0.707511E+01 0.235610E+02 -.857390E+01 -.159040E+02
 0.708011E+01 0.223590E+02 -.785370E+01 -.145080E+02
 0.708511E+01 0.202580E+02 0.105660E+00 -.132110E+02
 0.709011E+01 0.185560E+02 0.148570E+02 -.104140E+02
 0.709511E+01 0.166540E+02 0.408570E+02 -.812790E+01
 0.710011E+01 0.164530E+02 0.508570E+02 -.365130E+01
 0.710511E+01 0.164510E+02 0.539580E+02 -.111380E+01
 0.711012E+01 0.174500E+02 0.511580E+02 0.633810E+00
 0.711512E+01 0.186480E+02 0.357580E+02 0.158840E+01
 0.712012E+01 0.184470E+02 0.172590E+02 0.176490E+01
 0.712512E+01 0.176450E+02 -.130410E+02 0.172150E+01
 0.713012E+01 0.154440E+02 -.151410E+02 0.102810E+01
 0.713512E+01 0.126420E+02 -.210400E+02 0.597660E+00
 0.714012E+01 0.904100E+01 -.226400E+02 0.951240E+00
 0.714512E+01 0.486970E+01 -.153390E+02 0.209780E+01
 0.715012E+01 0.240840E+01 -.688880E+01 0.346440E+01
 0.715512E+01 0.307110E+00 -.188840E+01 0.398100E+01
 0.716012E+01 -.159120E+01 0.141210E+01 0.329760E+01
 0.716512E+01 -.268540E+01 0.221260E+01 0.231420E+01
 0.717012E+01 -.379660E+01 0.431120E+00 0.531790E+00
 0.717512E+01 -.519780E+01 -.261640E+01 -.306260E+01
 0.718012E+01 -.599890E+01 -.405580E+01 -.535600E+01
 0.718512E+01 -.755000E+01 -.482530E+01 -.795940E+01
 0.719012E+01 -.914110E+01 -.467470E+01 -.976280E+01
 0.719512E+01 -.102020E+02 -.144410E+01 -.110860E+02
 0.720012E+01 -.111730E+02 0.236650E+01 -.115900E+02
 0.720512E+01 -.112740E+02 0.622710E+01 -.109930E+02
 0.721012E+01 -.104850E+02 0.107680E+02 -.976630E+01
 0.721512E+01 -.927620E+01 0.188680E+02 -.907960E+01
 0.722012E+01 -.887710E+01 0.240690E+02 -.810300E+01
 0.722512E+01 -.886800E+01 0.281700E+02 -.713630E+01
 0.723012E+01 -.886890E+01 0.324700E+02 -.593970E+01
 0.723512E+01 -.886970E+01 0.357710E+02 -.393300E+01
 0.724012E+01 -.886050E+01 0.362720E+02 -.119130E+01
 0.724512E+01 -.812130E+01 0.346730E+02 0.155030E+01
 0.725012E+01 -.566210E+01 0.272730E+02 0.393700E+01
 0.725512E+01 -.239280E+01 0.186740E+02 0.599370E+01
 0.726012E+01 0.168650E+01 -.388500E+01 0.749040E+01
 0.726512E+01 0.462580E+01 -.120240E+02 0.687710E+01
 0.727012E+01 0.755520E+01 -.160230E+02 0.618380E+01
 0.727512E+01 0.836460E+01 -.180230E+02 0.521050E+01
 0.728012E+01 0.795400E+01 -.151220E+02 0.423720E+01
 0.728512E+01 0.674340E+01 -.119210E+02 0.304400E+01
 0.729012E+01 0.472290E+01 -.111200E+02 0.228070E+01
 0.729512E+01 0.249240E+01 -.137190E+02 0.146740E+01
 0.730012E+01 0.171880E+00 -.211180E+02 0.571190E+00
 0.730512E+01 -.157260E+01 -.358170E+02 0.570940E+00
 0.731012E+01 -.366900E+01 -.458160E+02 0.101770E+01
 0.731512E+01 -.689940E+01 -.505150E+02 0.225450E+01
 0.732012E+01 -.103200E+02 -.502140E+02 0.320130E+01
 0.732512E+01 -.132900E+02 -.405130E+02 0.557800E+01
 0.733012E+01 -.164900E+02 -.269120E+02 0.694480E+01
 0.733512E+01 -.192910E+02 -.843120E+01 0.831160E+01
 0.734012E+01 -.210910E+02 0.510980E+01 0.918840E+01
 0.734512E+01 -.199910E+02 0.146910E+02 0.981530E+01
 0.735012E+01 -.184910E+02 0.219920E+02 0.981210E+01
 0.735512E+01 -.165920E+02 0.226930E+02 0.937890E+01
 0.736012E+01 -.144920E+02 0.194940E+02 0.868580E+01
 0.736512E+01 -.121920E+02 0.140950E+02 0.868260E+01
 0.737012E+01 -.111920E+02 0.938640E+01 0.867950E+01
 0.737512E+01 -.117920E+02 0.625750E+01 0.853640E+01
 0.738012E+01 -.126920E+02 0.583870E+01 0.734320E+01
 0.738512E+01 -.143920E+02 0.969990E+01 0.637010E+01
 0.739012E+01 -.168920E+02 0.167010E+02 0.500700E+01
 0.739512E+01 -.186920E+02 0.306020E+02 0.412390E+01
 0.740012E+01 -.206920E+02 0.386030E+02 0.286090E+01
 0.740512E+01 -.210920E+02 0.400050E+02 0.180780E+01
 0.741012E+01 -.205920E+02 0.317060E+02 -.250260E+00
 0.741512E+01 -.198910E+02 0.226070E+02 -.602310E+00
 0.742012E+01 -.193910E+02 0.998850E+01 -.148130E+01
 0.742512E+01 -.182910E+02 -.417020E+01 -.176440E+01
 0.743012E+01 -.174910E+02 -.632880E+01 -.176740E+01
 0.743512E+01 -.158910E+02 -.102880E+02 -.159040E+01
 0.744012E+01 -.132900E+02 -.156860E+02 -.906390E+00
 0.744512E+01 -.934000E+01 -.200850E+02 -.221370E+00
 0.745012E+01 -.613960E+01 -.239830E+02 0.462660E+00
 0.745512E+01 -.215920E+01 -.276820E+02 0.231770E+01
 0.746012E+01 -.508370E-01 -.272810E+02 0.381480E+01
 0.746512E+01 0.137160E+01 -.240790E+02 0.564180E+01
 0.747012E+01 0.702050E+00 -.167780E+02 0.667890E+01
 0.747512E+01 -.158550E+01 -.672640E+01 0.736600E+01
 0.748012E+01 -.383700E+01 0.223510E+01 0.751310E+01
 0.748512E+01 -.592640E+01 0.632660E+01 0.680020E+01
 0.749012E+01 -.785590E+01 0.894800E+01 0.560730E+01
 0.749512E+01 -.925530E+01 0.877950E+01 0.519440E+01
 0.750012E+01 -.987470E+01 0.714110E+01 0.519160E+01
 0.750512E+01 -.888400E+01 0.522260E+01 0.567880E+01
 0.751012E+01 -.747330E+01 0.387410E+01 0.578590E+01
 0.751512E+01 -.630270E+01 0.463570E+01 0.704310E+01
 0.752012E+01 -.585190E+01 0.550730E+01 0.751030E+01
 0.752512E+01 -.444120E+01 0.551890E+01 0.750750E+01
 0.753012E+01 -.304040E+01 0.592050E+01 0.750480E+01
 0.753512E+01 -.108760E+01 0.857210E+01 0.751200E+01
 0.754012E+01 0.155120E+01 0.143440E+02 0.738930E+01
 0.754513E+01 0.329210E+01 0.244450E+02 0.634650E+01
 0.755013E+01 0.582290E+01 0.401470E+02 0.661380E+01
 0.755513E+01 0.716380E+01 0.530490E+02 0.730110E+01
 0.756013E+01 0.885480E+01 0.616500E+02 0.798840E+01
 0.756513E+01 0.103260E+02 0.625520E+02 0.978570E+01
 0.757013E+01 0.952670E+01 0.554540E+02 0.105830E+02
 0.757513E+01 0.857770E+01 0.431550E+02 0.117800E+02
 0.758013E+01 0.792880E+01 0.248570E+02 0.121780E+02
 0.758513E+01 0.696980E+01 0.117590E+02 0.112750E+02
 0.759013E+01 0.681090E+01 -.207930E+01 0.104730E+02
 0.759513E+01 0.763200E+01 -.606750E+01 0.967000E+01
 0.760013E+01 0.104330E+02 -.105360E+02 0.818740E+01
 0.760513E+01 0.135340E+02 -.174340E+02 0.587490E+01
 0.761013E+01 0.185350E+02 -.206320E+02 0.387230E+01
 0.761513E+01 0.229370E+02 -.251300E+02 0.297980E+01
 0.762013E+01 0.258380E+02 -.264280E+02 0.229730E+01
 0.762513E+01 0.289390E+02 -.239270E+02 0.239480E+01
 0.763013E+01 0.298400E+02 -.213250E+02 0.266230E+01
 0.763513E+01 0.312420E+02 -.196230E+02 0.166990E+01
 0.764013E+01 0.313430E+02 -.221210E+02 0.296430E+00
 0.764513E+01 0.301440E+02 -.257190E+02 -.212500E+01
 0.765013E+01 0.292460E+02 -.405170E+02 -.485740E+01
 0.765513E+01 0.270470E+02 -.463150E+02 -.744980E+01
 0.766013E+01 0.244490E+02 -.495130E+02 -.100220E+02
 0.766513E+01 0.220500E+02 -.459110E+02 -.126650E+02
 0.767013E+01 0.201520E+02 -.380090E+02 -.142670E+02
 0.767513E+01 0.181530E+02 -.246070E+02 -.167690E+02
 0.768013E+01 0.181550E+02 -.549520E+01 -.188720E+02
 0.768513E+01 0.188560E+02 0.523680E+01 -.211740E+02
 0.769013E+01 0.205580E+02 0.106990E+02 -.238760E+02
 0.769513E+01 0.215590E+02 0.139010E+02 -.261780E+02
 0.770013E+01 0.233610E+02 0.139030E+02 -.276810E+02
 0.770513E+01 0.240630E+02 0.104050E+02 -.284830E+02
 0.771013E+01 0.233640E+02 0.766700E+01 -.295850E+02
 0.771513E+01 0.221660E+02 0.200910E+01 -.292870E+02
 0.772013E+01 0.200680E+02 -.374880E+01 -.282890E+02
 0.772513E+01 0.174690E+02 -.590670E+01 -.278920E+02
 0.773013E+01 0.152710E+02 -.767460E+01 -.255940E+02
 0.773513E+01 0.134730E+02 -.762250E+01 -.225960E+02
 0.774013E+01 0.136750E+02 -.463030E+01 -.186980E+02
 0.774513E+01 0.156770E+02 0.677850E+00 -.149000E+02
 0.775013E+01 0.191780E+02 0.402400E+01 -.108020E+02
 0.775513E+01 0.226800E+02 0.562620E+01 -.675410E+01
 0.776013E+01 0.280820E+02 0.621840E+01 -.330610E+01
 0.776513E+01 0.332840E+02 0.446060E+01 -.711100E+00
 0.777013E+01 0.384860E+02 -.241210E+00 0.209990E+01
 0.777513E+01 0.416880E+02 -.680500E+01 0.513790E+01
 0.778013E+01 0.453900E+02 -.110630E+02 0.673600E+01
 0.778513E+01 0.472920E+02 -.165610E+02 0.697410E+01
 0.779013E+01 0.491940E+02 -.227580E+02 0.756220E+01
 0.779513E+01 0.496960E+02 -.239560E+02 0.756030E+01
 0.780013E+01 0.493980E+02 -.221540E+02 0.695840E+01
 0.780513E+01 0.492000E+02 -.181510E+02 0.599660E+01
 0.781013E+01 0.481020E+02 -.956910E+01 0.480470E+01
 0.781513E+01 0.479050E+02 0.194320E+01 0.281290E+01
 0.782013E+01 0.474070E+02 0.107560E+02 0.481140E+00
 0.782513E+01 0.476090E+02 0.194580E+02 -.294060E+01
 0.783013E+01 0.480110E+02 0.256600E+02 -.699240E+01
 0.783513E+01 0.485130E+02 0.269630E+02 -.118340E+02
 0.784013E+01 0.474160E+02 0.249650E+02 -.166360E+02
 0.784513E+01 0.465180E+02 0.212670E+02 -.241370E+02
 0.785013E+01 0.437200E+02 0.188700E+02 -.312390E+02
 0.785513E+01 0.381220E+02 0.177720E+02 -.374410E+02
 0.786013E+01 0.323250E+02 0.196740E+02 -.423420E+02
 0.786513E+01 0.189270E+02 0.243770E+02 -.459440E+02
 0.787013E+01 0.733940E+01 0.315790E+02 -.482460E+02
 0.787513E+01 -.924510E+00 0.344820E+02 -.508470E+02
 0.788013E+01 -.944580E+01 0.334840E+02 -.526490E+02
 0.788513E+01 -.143630E+02 0.260870E+02 -.533500E+02
 0.789013E+01 -.183610E+02 0.207890E+02 -.533520E+02
 0.789513E+01 -.206580E+02 0.244150E+01 -.533530E+02
 0.790013E+01 -.219560E+02 -.112060E+02 -.518550E+02
 0.790513E+01 -.215540E+02 -.159030E+02 -.486560E+02
 0.791013E+01 -.204510E+02 -.224010E+02 -.443570E+02
 0.791513E+01 -.189480E+02 -.206980E+02 -.387590E+02
 0.792013E+01 -.183460E+02 -.146960E+02 -.330600E+02
 0.792513E+01 -.189430E+02 0.106960E+01 -.288620E+02
 0.793013E+01 -.205410E+02 0.126090E+02 -.260630E+02
 0.793513E+01 -.226380E+02 0.205120E+02 -.240640E+02
 0.794013E+01 -.257360E+02 0.255140E+02 -.233650E+02
 0.794513E+01 -.299330E+02 0.213170E+02 -.235670E+02
 0.795013E+01 -.330300E+02 0.159190E+02 -.242680E+02
 0.795513E+01 -.377280E+02 -.135810E+01 -.254690E+02
 0.796013E+01 -.423250E+02 -.717550E+01 -.259700E+02
 0.796513E+01 -.485220E+02 -.115730E+02 -.262720E+02
 0.797013E+01 -.527190E+02 -.153700E+02 -.261730E+02
 0.797513E+01 -.553170E+02 -.152680E+02 -.259740E+02
 0.798013E+01 -.575140E+02 -.170650E+02 -.247750E+02
 0.798514E+01 -.583110E+02 -.238620E+02 -.239760E+02
 0.799014E+01 -.569080E+02 -.305600E+02 -.226770E+02
 0.799514E+01 -.555050E+02 -.427570E+02 -.215780E+02
 0.800014E+01 -.541030E+02 -.474540E+02 -.195790E+02
 0.800514E+01 -.538000E+02 -.518520E+02 -.173800E+02
 0.801014E+01 -.525970E+02 -.505490E+02 -.139810E+02
 0.801514E+01 -.518940E+02 -.445460E+02 -.999200E+01
 0.802014E+01 -.514910E+02 -.348440E+02 -.502290E+01
 0.802514E+01 -.514880E+02 -.234410E+02 -.254770E+00
 0.803014E+01 -.513850E+02 -.943840E+01 0.554540E+01
 0.803514E+01 -.507820E+02 0.474430E+01 0.113150E+02
 0.804014E+01 -.492790E+02 0.160670E+02 0.179140E+02
 0.804514E+01 -.466760E+02 0.262700E+02 0.239130E+02
 0.805014E+01 -.428730E+02 0.337720E+02 0.304120E+02
 0.805514E+01 -.368700E+02 0.345750E+02 0.370110E+02
 0.806014E+01 -.286670E+02 0.277780E+02 0.438110E+02
 0.806514E+01 -.213640E+02 0.198810E+02 0.505100E+02
 0.807014E+01 -.119610E+02 -.225680E-01 0.579090E+02
 0.807514E+01 -.337810E+01 -.123140E+02 0.647090E+02
 0.808014E+01 0.634500E+01 -.178110E+02 0.725080E+02
 0.808514E+01 0.142480E+02 -.236080E+02 0.794070E+02
 0.809014E+01 0.199510E+02 -.237050E+02 0.864070E+02
 0.809514E+01 0.245540E+02 -.221030E+02 0.925060E+02
 0.810014E+01 0.281570E+02 -.234000E+02 0.968060E+02
 0.810514E+01 0.309610E+02 -.272970E+02 0.101310E+03
 0.811014E+01 0.326640E+02 -.428940E+02 0.104300E+03
 0.811514E+01 0.340670E+02 -.536910E+02 0.106300E+03
 0.812014E+01 0.360700E+02 -.797890E+02 0.104300E+03
 0.812514E+01 0.370730E+02 -.877860E+02 0.972030E+02
 0.813014E+01 0.365770E+02 -.934830E+02 0.902030E+02
 0.813514E+01 0.347800E+02 -.891800E+02 0.794030E+02
 0.814014E+01 0.316830E+02 -.785770E+02 0.693020E+02
 0.814514E+01 0.275860E+02 -.503740E+02 0.580020E+02
 0.815014E+01 0.221900E+02 -.271720E+02 0.456020E+02
 0.815514E+01 0.174930E+02 -.136690E+02 0.366010E+02
 0.816014E+01 0.128960E+02 -.816590E+01 0.254010E+02
 0.816514E+01 0.855950E+01 -.123630E+02 0.147010E+02
 0.817014E+01 0.464290E+01 -.168600E+02 0.593070E+01
 0.817514E+01 0.476220E+00 -.296570E+02 -.559950E+01
 0.818014E+01 -.541040E+01 -.400540E+02 -.126000E+02
 0.818514E+01 -.139870E+02 -.430520E+02 -.207000E+02
 0.819014E+01 -.256840E+02 -.443490E+02 -.285000E+02
 0.819514E+01 -.346800E+02 -.402460E+02 -.348000E+02
 0.820014E+01 -.459770E+02 -.333430E+02 -.392000E+02
 0.820514E+01 -.556730E+02 -.207400E+02 -.432000E+02
 0.821014E+01 -.650700E+02 -.130700E+01 -.464000E+02
 0.821514E+01 -.731670E+02 0.147660E+02 -.489000E+02
 0.822014E+01 -.791630E+02 0.287690E+02 -.505000E+02
 0.822514E+01 -.824600E+02 0.387720E+02 -.492000E+02
 0.823014E+01 -.862560E+02 0.418750E+02 -.458000E+02
 0.823514E+01 -.867530E+02 0.377780E+02 -.406000E+02
 0.824014E+01 -.862490E+02 0.292810E+02 -.331000E+02
 0.824514E+01 -.840460E+02 0.190830E+02 -.252990E+02
 0.825014E+01 -.802420E+02 0.105860E+02 -.156990E+02
 0.825514E+01 -.742390E+02 0.143340E+01 -.958900E+01
 0.826014E+01 -.678350E+02 0.222230E+01 -.578880E+01
 0.826514E+01 -.604320E+02 0.874530E+01 -.478850E+01
 0.827014E+01 -.536280E+02 0.223980E+02 -.677820E+01
 0.827514E+01 -.491250E+02 0.438010E+02 -.107980E+02
 0.828014E+01 -.470210E+02 0.637040E+02 -.170980E+02
 0.828514E+01 -.470170E+02 0.777070E+02 -.239970E+02
 0.829014E+01 -.491140E+02 0.849100E+02 -.315970E+02
 0.829514E+01 -.527100E+02 0.847130E+02 -.374960E+02
 0.830014E+01 -.559070E+02 0.791160E+02 -.409960E+02
 0.830514E+01 -.599030E+02 0.712190E+02 -.429960E+02
 0.831014E+01 -.622990E+02 0.630220E+02 -.442950E+02
 0.831514E+01 -.641960E+02 0.468250E+02 -.440950E+02
 0.832014E+01 -.648920E+02 0.354280E+02 -.429940E+02
 0.832514E+01 -.655890E+02 0.279310E+02 -.422930E+02
 0.833014E+01 -.649850E+02 0.196340E+02 -.419930E+02
 0.833514E+01 -.646810E+02 0.154370E+02 -.419920E+02
 0.834014E+01 -.652780E+02 0.135400E+02 -.432920E+02
 0.834514E+01 -.658740E+02 0.137430E+02 -.447910E+02
 0.835014E+01 -.658700E+02 0.150460E+02 -.467900E+02
 0.835514E+01 -.654670E+02 0.163490E+02 -.488900E+02
 0.836014E+01 -.642630E+02 0.159520E+02 -.504890E+02
 0.836514E+01 -.634590E+02 0.140550E+02 -.512880E+02
 0.837014E+01 -.600550E+02 0.758790E+01 -.509870E+02
 0.837514E+01 -.570520E+02 -.877910E+01 -.488870E+02
 0.838014E+01 -.529480E+02 -.230360E+02 -.462860E+02
 0.838514E+01 -.497440E+02 -.414330E+02 -.404850E+02
 0.839014E+01 -.454410E+02 -.495300E+02 -.327840E+02
 0.839514E+01 -.411370E+02 -.537270E+02 -.207830E+02
 0.840014E+01 -.359330E+02 -.492240E+02 -.676230E+01
 0.840514E+01 -.291290E+02 -.363210E+02 0.664860E+01
 0.841014E+01 -.218260E+02 -.216180E+02 0.241200E+02
 0.841514E+01 -.911180E+01 0.748040E+00 0.390210E+02
 0.842015E+01 0.522010E+00 0.149880E+02 0.527220E+02
 0.842515E+01 0.152860E+02 0.292910E+02 0.681230E+02
 0.843015E+01 0.319900E+02 0.392940E+02 0.826240E+02
 0.843515E+01 0.484930E+02 0.434970E+02 0.949250E+02
 0.844015E+01 0.632970E+02 0.395000E+02 0.106330E+03
 0.844515E+01 0.755010E+02 0.289030E+02 0.114330E+03
 0.845015E+01 0.840050E+02 0.162060E+02 0.118330E+03
 0.845515E+01 0.887090E+02 -.905080E+01 0.123330E+03
 0.846015E+01 0.914120E+02 -.184880E+02 0.129330E+03
 0.846515E+01 0.921160E+02 -.319850E+02 0.133330E+03
 0.847015E+01 0.916200E+02 -.363820E+02 0.137330E+03
 0.847515E+01 0.909240E+02 -.305790E+02 0.140330E+03
 0.848015E+01 0.910280E+02 -.239760E+02 0.143340E+03
 0.848515E+01 0.921320E+02 -.710270E+01 0.142340E+03
 0.849015E+01 0.945350E+02 0.666030E+01 0.140340E+03
 0.849515E+01 0.977390E+02 0.133330E+02 0.137340E+03
 0.850015E+01 0.101540E+03 0.204360E+02 0.132340E+03
 0.850515E+01 0.107550E+03 0.179390E+02 0.123340E+03
 0.851015E+01 0.110550E+03 0.153420E+02 0.118340E+03
 0.851515E+01 0.112550E+03 -.337610E+00 0.111350E+03
 0.852015E+01 0.114560E+03 -.143520E+02 0.105350E+03
 0.852515E+01 0.113560E+03 -.252490E+02 0.102350E+03
 0.853015E+01 0.109570E+03 -.401460E+02 0.101350E+03
 0.853515E+01 0.104570E+03 -.396430E+02 0.102350E+03
 0.854015E+01 0.981740E+02 -.304400E+02 0.105350E+03
 0.854515E+01 0.897780E+02 -.119370E+02 0.108350E+03
 0.855015E+01 0.781820E+02 0.141660E+02 0.111360E+03
 0.855515E+01 0.671860E+02 0.360690E+02 0.112360E+03
 0.856015E+01 0.537890E+02 0.514720E+02 0.112360E+03
 0.856515E+01 0.422930E+02 0.576750E+02 0.106360E+03
 0.857015E+01 0.316970E+02 0.578780E+02 0.967620E+02
 0.857515E+01 0.179010E+02 0.546810E+02 0.753640E+02
 0.858015E+01 0.340500E+01 0.519840E+02 0.624660E+02
 0.858515E+01 -.873120E+01 0.493870E+02 0.347670E+02
 0.859015E+01 -.260870E+02 0.439900E+02 0.343690E+02
 0.859515E+01 -.362830E+02 0.430930E+02 0.543710E+02
 0.860015E+01 -.376790E+02 0.417960E+02 0.723730E+02
 0.860515E+01 -.323760E+02 0.388990E+02 0.912750E+02
 0.861015E+01 -.893170E+01 0.322020E+02 0.881760E+02
 0.861515E+01 0.465220E+01 0.234050E+02 0.654780E+02
