      Time(s)  AccL(cm/s2)  AccV(cm/s2)  AccT(cm/s2)
 0.168502E+02 0.108480E+02 -.850570E+00 -.573940E+01
 0.168552E+02 0.946790E+01 -.630630E+00 -.573960E+01
 0.168602E+02 0.890810E+01 -.121070E+01 -.492980E+01
 0.168652E+02 0.696820E+01 -.225750E+00 -.352000E+01
 0.168702E+02 0.664830E+01 -.120080E+01 -.326020E+01
 0.168752E+02 0.664850E+01 -.950870E+00 -.970380E+00
 0.168802E+02 0.574860E+01 -.599260E-01 -.493580E+00
 0.168852E+02 0.439880E+01 -.579850E-01 0.912220E+00
 0.168902E+02 0.439890E+01 -.570430E-01 0.231900E+01
 0.168952E+02 0.333910E+01 -.551010E-01 0.259880E+01
 0.169002E+02 0.327920E+01 -.541590E-01 0.393860E+01
 0.169052E+02 0.292940E+01 -.522170E-01 0.534840E+01
 0.169102E+02 0.214950E+01 -.512740E-01 0.617820E+01
 0.169152E+02 0.214960E+01 -.493320E-01 0.458800E+01
 0.169202E+02 0.118980E+01 -.199140E+01 0.380780E+01
 0.169252E+02 0.211990E+01 -.233140E+01 0.384760E+01
 0.169302E+02 0.102810E+01 -.233150E+01 0.500740E+01
 0.169352E+02 0.103020E+01 -.232160E+01 0.453720E+01
 0.169402E+02 0.103140E+01 -.232160E+01 0.382700E+01
 0.169452E+02 0.180500E+00 -.232170E+01 0.382680E+01
 0.169502E+02 -.933630E-01 -.232170E+01 0.160660E+01
 0.169552E+02 -.922210E-01 -.346180E+01 0.146640E+01
 0.169602E+02 -.900790E-01 -.380180E+01 0.146620E+01
 0.169652E+02 -.879370E-01 -.405190E+01 0.147600E+01
 0.169702E+02 -.157880E+01 -.345200E+01 0.147580E+01
 0.169752E+02 -.233870E+01 -.345200E+01 0.147560E+01
 0.169802E+02 -.233850E+01 -.459210E+01 0.148540E+01
 0.169852E+02 -.233840E+01 -.459210E+01 0.124620E+01
 0.169902E+02 -.233820E+01 -.459220E+01 0.306060E+00
 0.169952E+02 -.233810E+01 -.459220E+01 0.982760E+00
 0.170002E+02 -.148790E+01 -.459230E+01 0.150460E+01
 0.170051E+02 -.120780E+01 -.458230E+01 0.402650E+00
 0.170101E+02 -.207770E+01 -.446240E+01 0.322250E+00
 0.170151E+02 -.715270E-01 -.344240E+01 0.326250E+00
 0.170201E+02 -.703860E-01 -.344250E+01 -.230250E+00
 0.170251E+02 -.682460E-01 -.344260E+01 -.764550E-01
 0.170301E+02 -.671060E-01 -.344260E+01 0.132830E+01
 0.170351E+02 0.106300E+01 -.229270E+01 0.342440E+00
 0.170401E+02 0.844170E+00 -.229270E+01 0.345240E+00
 0.170451E+02 -.487690E+00 -.186280E+01 -.101260E+00
 0.170501E+02 -.118650E+01 -.115280E+01 -.837460E+00
 0.170551E+02 -.118640E+01 -.301870E+00 -.837660E+00
 0.170601E+02 -.118630E+01 -.292180E-02 -.837860E+00
 0.170651E+02 -.117610E+01 -.974310E-03 -.828070E+00
 0.170701E+02 -.117600E+01 0.197340E-02 -.828270E+00
 0.170751E+02 -.117590E+01 -.523080E+00 -.828470E+00
 0.170801E+02 -.117570E+01 -.113310E+01 -.828670E+00
 0.170851E+02 -.116560E+01 -.207320E+01 -.818870E+00
 0.170901E+02 -.116540E+01 -.228320E+01 -.200910E+01
 0.170951E+02 -.116530E+01 -.341330E+01 -.222930E+01
 0.171001E+02 -.116520E+01 -.340330E+01 -.318950E+01
 0.171051E+02 -.115500E+01 -.340340E+01 -.318970E+01
 0.171101E+02 -.115490E+01 -.340340E+01 -.318990E+01
 0.171151E+02 -.115470E+01 -.444350E+01 -.318010E+01
 0.171201E+02 -.115460E+01 -.329350E+01 -.329030E+01
 0.171251E+02 -.115450E+01 -.225360E+01 -.437050E+01
 0.171301E+02 -.114430E+01 -.225360E+01 -.436070E+01
 0.171351E+02 -.114420E+01 -.225370E+01 -.512090E+01
 0.171401E+02 -.114410E+01 -.224370E+01 -.555110E+01
 0.171451E+02 -.114390E+01 -.224380E+01 -.673130E+01
 0.171501E+02 -.113380E+01 -.131380E+01 -.791150E+01
 0.171551E+02 -.113360E+01 -.141390E+01 -.791170E+01
 0.171601E+02 -.174350E+01 0.430560E-01 -.791190E+01
 0.171651E+02 -.307340E+01 -.783990E+00 -.791210E+01
 0.171701E+02 -.338320E+01 -.212400E+01 -.791230E+01
 0.171751E+02 -.564310E+01 -.994090E+00 -.909250E+01
 0.171801E+02 -.563300E+01 -.253140E+00 -.909270E+01
 0.171851E+02 -.614280E+01 -.108420E+01 -.909290E+01
 0.171901E+02 -.676270E+01 -.108420E+01 -.908310E+01
 0.171951E+02 -.767260E+01 -.156290E+00 -.908330E+01
 0.172001E+02 -.788240E+01 0.606620E-01 -.908350E+01
 0.172051E+02 -.788230E+01 -.134390E+00 -.928370E+01
 0.172101E+02 -.788210E+01 -.147440E+01 -.983390E+01
 0.172151E+02 -.787200E+01 -.282450E+01 -.907410E+01
 0.172201E+02 -.787190E+01 -.335450E+01 -.822430E+01
 0.172251E+02 -.686170E+01 -.335460E+01 -.788450E+01
 0.172301E+02 -.561160E+01 -.334460E+01 -.788470E+01
 0.172351E+02 -.561150E+01 -.334470E+01 -.757490E+01
 0.172401E+02 -.561130E+01 -.284470E+01 -.617510E+01
 0.172451E+02 -.560120E+01 -.149480E+01 -.550530E+01
 0.172501E+02 -.470110E+01 -.105480E+01 -.550550E+01
 0.172551E+02 -.447090E+01 -.105490E+01 -.433570E+01
 0.172601E+02 -.428080E+01 -.105490E+01 -.411590E+01
 0.172651E+02 -.334070E+01 -.144500E+01 -.271610E+01
 0.172701E+02 -.334050E+01 -.218500E+01 -.130620E+01
 0.172751E+02 -.333040E+01 -.218510E+01 -.746450E+00
 0.172801E+02 -.333030E+01 -.218510E+01 -.746640E+00
 0.172851E+02 -.228010E+01 -.226520E+01 -.746840E+00
 0.172901E+02 -.304000E+01 -.332520E+01 -.737040E+00
 0.172951E+02 -.219990E+01 -.331520E+01 -.224240E+00
 0.173001E+02 -.218970E+01 -.401530E+01 0.449960E+00
 0.173051E+02 -.308960E+01 -.445530E+01 0.451970E+00
 0.173101E+02 -.331950E+01 -.333540E+01 0.161220E+01
 0.173151E+02 -.348930E+01 -.330540E+01 0.164200E+01
 0.173201E+02 -.481920E+01 -.253550E+01 0.124280E+01
 0.173251E+02 -.556900E+01 -.102550E+01 0.460080E+00
 0.173301E+02 -.635890E+01 -.220570E+00 0.462380E+00
 0.173351E+02 -.668880E+01 0.123390E+00 0.464180E+00
 0.173401E+02 -.780870E+01 0.199340E+00 -.719010E+00
 0.173451E+02 -.780850E+01 0.127230E+01 -.719210E+00
 0.173501E+02 -.780840E+01 0.176420E+01 -.709410E+00
 0.173551E+02 -.779830E+01 0.242420E+01 -.214960E+01
 0.173601E+02 -.868810E+01 0.242420E+01 -.307980E+01
 0.173651E+02 -.891800E+01 0.132510E+01 -.308000E+01
 0.173701E+02 -.891790E+01 0.129410E+01 -.325020E+01
 0.173751E+02 -.853770E+01 0.920020E+00 -.426040E+01
 0.173801E+02 -.777760E+01 0.160980E+00 -.486060E+01
 0.173851E+02 -.777750E+01 -.626070E+00 -.544080E+01
 0.173901E+02 -.776730E+01 -.196610E+01 -.544100E+01
 0.173951E+02 -.657720E+01 -.438620E+01 -.543120E+01
 0.174001E+02 -.550710E+01 -.465620E+01 -.543140E+01
 0.174051E+02 -.549690E+01 -.552620E+01 -.543160E+01
 0.174101E+02 -.481680E+01 -.551630E+01 -.542180E+01
 0.174151E+02 -.348670E+01 -.551630E+01 -.542200E+01
 0.174201E+02 -.322650E+01 -.550640E+01 -.656220E+01
 0.174251E+02 -.322640E+01 -.534640E+01 -.558230E+01
 0.174301E+02 -.322630E+01 -.399650E+01 -.622250E+01
 0.174351E+02 -.321610E+01 -.263650E+01 -.541270E+01
 0.174401E+02 -.321600E+01 -.506560E+00 -.541290E+01
 0.174451E+02 -.320590E+01 0.120340E+01 -.540310E+01
 0.174501E+02 -.433580E+01 0.255340E+01 -.421330E+01
 0.174551E+02 -.432560E+01 0.364330E+01 -.421350E+01
 0.174601E+02 -.478550E+01 0.411330E+01 -.372370E+01
 0.174651E+02 -.411540E+01 0.479320E+01 -.302390E+01
 0.174701E+02 -.318520E+01 0.480320E+01 -.302410E+01
 0.174751E+02 -.318510E+01 0.480310E+01 -.754300E+00
 0.174801E+02 -.205500E+01 0.496310E+01 -.641490E+00
 0.174851E+02 -.169480E+01 0.595310E+01 -.638680E+00
 0.174901E+02 -.912710E+00 0.539300E+01 -.468780E-01
 0.174951E+02 -.908580E+00 0.482300E+01 0.552930E+00
 0.175001E+02 -.904450E+00 0.384290E+01 -.462270E+00
 0.175051E+02 -.856320E+00 0.254290E+01 -.627460E+00
 0.175101E+02 0.232810E+00 0.280280E+01 -.624650E+00
 0.175151E+02 0.236940E+00 0.415280E+01 -.621850E+00
 0.175201E+02 0.899070E+00 0.484280E+01 -.619040E+00
 0.175251E+02 0.512200E+00 0.484270E+01 -.616230E+00
 0.175301E+02 0.249330E+00 0.485270E+01 -.613430E+00
 0.175351E+02 0.396460E+00 0.599260E+01 -.164660E+01
 0.175401E+02 0.138660E+01 0.600260E+01 -.608810E+00
 0.175451E+02 0.138670E+01 0.544250E+01 -.606010E+00
 0.175501E+02 0.639840E+00 0.486250E+01 -.603200E+00
 0.175551E+02 0.122700E+01 0.487250E+01 0.142260E+01
 0.175601E+02 0.311100E+00 0.484240E+01 0.177240E+01
 0.175651E+02 0.116720E+01 0.374240E+01 0.178220E+01
 0.175701E+02 0.284360E+00 0.374230E+01 0.178200E+01
 0.175751E+02 0.288490E+00 0.309230E+01 0.178180E+01
 0.175801E+02 0.292620E+00 0.261220E+01 0.268160E+01
 0.175851E+02 -.760260E+00 0.154520E+01 0.297150E+01
 0.175901E+02 -.827130E+00 0.336160E+00 0.179130E+01
 0.175951E+02 -.116200E+01 -.883640E-03 0.179110E+01
 0.176000E+02 -.195190E+01 -.797930E+00 0.122790E+01
 0.176050E+02 -.269170E+01 -.787970E+00 -.170320E+00
 0.176100E+02 -.307160E+01 -.788010E+00 -.569510E+00
 0.176150E+02 -.306150E+01 0.356950E+00 -.293970E+01
 0.176200E+02 -.306140E+01 0.361910E+00 -.293990E+01
 0.176250E+02 -.305120E+01 0.365870E+00 -.339010E+01
 0.176300E+02 -.305110E+01 0.369830E+00 -.479030E+01
 0.176350E+02 -.304100E+01 -.478220E+00 -.530050E+01
 0.176400E+02 -.199090E+01 -.758260E+00 -.530070E+01
 0.176450E+02 -.774720E+00 -.628300E+00 -.411080E+01
 0.176500E+02 -.111600E+00 0.606600E-01 -.411100E+01
 0.176550E+02 0.148950E+01 -.738380E+00 -.298120E+01
 0.176600E+02 0.223970E+01 -.738420E+00 -.951420E+00
 0.176650E+02 0.357980E+01 -.728460E+00 0.143840E+01
 0.176700E+02 0.376990E+01 0.416500E+00 0.303820E+01
 0.176750E+02 0.377000E+01 0.422450E+00 0.443800E+01
 0.176800E+02 0.378020E+01 0.427410E+00 0.629780E+01
 0.176850E+02 0.379030E+01 0.433370E+00 0.777760E+01
 0.176900E+02 0.379040E+01 0.128430E+01 0.777740E+01
 0.176950E+02 0.484050E+01 0.158130E+01 0.886720E+01
 0.177000E+02 0.267070E+01 0.159130E+01 0.896710E+01
 0.177050E+02 0.300080E+01 0.160120E+01 0.896690E+01
 0.177100E+02 0.381090E+01 0.160120E+01 0.896670E+01
 0.177150E+02 0.309110E+01 0.161110E+01 0.897650E+01
 0.177200E+02 0.270120E+01 0.161110E+01 0.897630E+01
 0.177250E+02 0.271130E+01 0.390100E+01 0.779610E+01
 0.177300E+02 0.384140E+01 0.391100E+01 0.756590E+01
 0.177350E+02 0.384160E+01 0.391100E+01 0.660570E+01
 0.177400E+02 0.447170E+01 0.392090E+01 0.661550E+01
 0.177450E+02 0.581180E+01 0.392090E+01 0.661540E+01
 0.177500E+02 0.612190E+01 0.393080E+01 0.770520E+01
 0.177550E+02 0.623210E+01 0.508080E+01 0.780500E+01
 0.177600E+02 0.726220E+01 0.508080E+01 0.813480E+01
 0.177650E+02 0.778230E+01 0.509070E+01 0.899460E+01
 0.177700E+02 0.840240E+01 0.509070E+01 0.975440E+01
 0.177750E+02 0.840260E+01 0.510060E+01 0.101840E+02
 0.177800E+02 0.841270E+01 0.397060E+01 0.101940E+02
 0.177850E+02 0.842280E+01 0.283060E+01 0.101940E+02
 0.177900E+02 0.842290E+01 0.284050E+01 0.976370E+01
 0.177950E+02 0.843310E+01 0.284050E+01 0.965350E+01
 0.178000E+02 0.925320E+01 0.285040E+01 0.934330E+01
 0.178050E+02 0.854330E+01 0.285040E+01 0.901310E+01
 0.178100E+02 0.947340E+01 0.276040E+01 0.902290E+01
 0.178150E+02 0.845360E+01 0.141930E+01 0.902270E+01
 0.178200E+02 0.795370E+01 0.589790E+00 0.902250E+01
 0.178250E+02 0.733380E+01 0.595550E+00 0.753240E+01
 0.178300E+02 0.734390E+01 0.601310E+00 0.665220E+01
 0.178350E+02 0.511410E+01 -.519830E+00 0.548200E+01
 0.178400E+02 0.490420E+01 0.612930E+00 0.547180E+01
 0.178450E+02 0.357430E+01 0.618690E+00 0.505160E+01
 0.178500E+02 0.285440E+01 0.624450E+00 0.429140E+01
 0.178550E+02 0.204460E+01 0.630210E+00 0.429120E+01
 0.178600E+02 0.722690E+00 0.166000E+01 0.429100E+01
 0.178650E+02 -.516190E+00 0.177990E+01 0.430090E+01
 0.178700E+02 -.803070E+00 0.149190E+01 0.430070E+01
 0.178750E+02 -.213490E+01 0.653850E+00 0.430050E+01
 0.178800E+02 -.275480E+01 0.658820E+00 0.431030E+01
 0.178850E+02 -.274470E+01 0.664780E+00 0.431010E+01
 0.178900E+02 -.274460E+01 -.450260E+00 0.430990E+01
 0.178950E+02 -.273440E+01 -.460300E+00 0.430970E+01
 0.179000E+02 -.273430E+01 -.460340E+00 0.431960E+01
 0.179050E+02 -.272420E+01 -.450380E+00 0.431940E+01
 0.179100E+02 -.272410E+01 -.447420E+00 0.431920E+01
 0.179150E+02 -.271390E+01 -.146050E+01 0.431900E+01
 0.179200E+02 -.158380E+01 -.158050E+01 0.440880E+01
 0.179250E+02 -.157370E+01 -.157050E+01 0.521860E+01
 0.179300E+02 -.156360E+01 -.156060E+01 0.535850E+01
 0.179350E+02 -.156350E+01 -.860610E+00 0.669830E+01
 0.179400E+02 -.245330E+01 0.493350E+00 0.670810E+01
 0.179450E+02 -.268320E+01 0.732310E+00 0.670790E+01
 0.179500E+02 -.267310E+01 0.187930E+01 0.670770E+01
 0.179550E+02 -.267300E+01 0.226920E+01 0.710750E+01
 0.179600E+02 -.266280E+01 0.302920E+01 0.850740E+01
 0.179650E+02 -.266270E+01 0.303920E+01 0.908720E+01
 0.179700E+02 -.265260E+01 0.303910E+01 0.101270E+02
 0.179750E+02 -.378250E+01 0.304910E+01 0.103370E+02
 0.179800E+02 -.377230E+01 0.360900E+01 0.114370E+02
 0.179850E+02 -.377220E+01 0.533900E+01 0.119360E+02
 0.179900E+02 -.444210E+01 0.533900E+01 0.133360E+02
 0.179950E+02 -.488200E+01 0.444890E+01 0.138360E+02
 0.180000E+02 -.597180E+01 0.420890E+01 0.138360E+02
 0.180050E+02 -.600170E+01 0.404880E+01 0.140360E+02
 0.180100E+02 -.600160E+01 0.307880E+01 0.150360E+02
 0.180150E+02 -.715150E+01 0.308880E+01 0.156350E+02
 0.180200E+02 -.824140E+01 0.229870E+01 0.162350E+02
 0.180250E+02 -.824120E+01 0.195870E+01 0.162350E+02
 0.180300E+02 -.823110E+01 0.195870E+01 0.162350E+02
 0.180350E+02 -.796100E+01 0.142660E+01 0.159350E+02
 0.180400E+02 -.709090E+01 -.311420E+00 0.150340E+02
 0.180450E+02 -.709070E+01 -.305460E+00 0.150340E+02
 0.180500E+02 -.620060E+01 -.119150E+01 0.141340E+02
 0.180550E+02 -.595050E+01 -.143150E+01 0.138340E+02
 0.180600E+02 -.595040E+01 -.143160E+01 0.114340E+02
 0.180650E+02 -.594030E+01 -.106160E+01 0.111340E+02
 0.180700E+02 -.593010E+01 -.279650E+00 0.969340E+01
 0.180750E+02 -.593000E+01 0.506310E+00 0.829320E+01
 0.180800E+02 -.591990E+01 0.871270E+00 0.689300E+01
 0.180850E+02 -.596980E+01 0.201820E+01 0.431280E+01
 0.180900E+02 -.703960E+01 0.201820E+01 0.291260E+01
 0.180950E+02 -.703950E+01 0.249820E+01 0.102450E+01
 0.181000E+02 -.769940E+01 0.384810E+01 -.375710E+00
 0.181050E+02 -.902930E+01 0.431810E+01 -.128790E+01
 0.181100E+02 -.103190E+02 0.432800E+01 -.268810E+01
 0.181150E+02 -.104190E+02 0.432800E+01 -.305820E+01
 0.181200E+02 -.104190E+02 0.397800E+01 -.511840E+01
 0.181250E+02 -.104190E+02 0.319790E+01 -.511860E+01
 0.181300E+02 -.885870E+01 0.242790E+01 -.511880E+01
 0.181350E+02 -.100190E+02 0.206790E+01 -.510900E+01
 0.181400E+02 -.811840E+01 0.207780E+01 -.506910E+01
 0.181450E+02 -.810830E+01 0.207780E+01 -.392930E+01
 0.181500E+02 -.810820E+01 0.208770E+01 -.344950E+01
 0.181550E+02 -.809800E+01 0.275770E+01 -.203970E+01
 0.181600E+02 -.809790E+01 0.323770E+01 -.641840E+00
 0.181650E+02 -.808780E+01 0.323760E+01 -.360020E+00
 0.181700E+02 -.695770E+01 0.438760E+01 0.827800E+00
 0.181750E+02 -.695760E+01 0.438750E+01 0.119260E+01
 0.181800E+02 -.639740E+01 0.383750E+01 0.259940E+01
 0.181850E+02 -.581730E+01 0.249750E+01 0.320930E+01
 0.181900E+02 -.484720E+01 0.212740E+01 0.421910E+01
 0.181950E+02 -.354710E+01 0.205740E+01 0.438890E+01
 0.181999E+02 -.306690E+01 -.145640E+00 0.464870E+01
 0.182049E+02 -.127680E+01 -.104270E+01 0.557860E+01
 0.182099E+02 -.127670E+01 -.241270E+01 0.558840E+01
 0.182149E+02 0.437420E+00 -.327280E+01 0.647820E+01
 0.182199E+02 0.993540E+00 -.355280E+01 0.676800E+01
 0.182249E+02 0.226370E+01 -.354280E+01 0.677790E+01
 0.182299E+02 0.326380E+01 -.388290E+01 0.677770E+01
 0.182349E+02 0.380390E+01 -.467290E+01 0.677750E+01
 0.182399E+02 0.514400E+01 -.467290E+01 0.678730E+01
 0.182449E+02 0.553420E+01 -.466300E+01 0.778720E+01
 0.182499E+02 0.440430E+01 -.469300E+01 0.797700E+01
 0.182549E+02 0.441440E+01 -.580310E+01 0.797680E+01
 0.182599E+02 0.397450E+01 -.579310E+01 0.752670E+01
 0.182649E+02 0.329460E+01 -.514310E+01 0.612650E+01
 0.182699E+02 0.329480E+01 -.379320E+01 0.561630E+01
 0.182749E+02 0.225490E+01 -.350320E+01 0.341610E+01
 0.182799E+02 0.205500E+01 -.235320E+01 0.298600E+01
 0.182849E+02 0.105110E+01 -.235330E+01 0.881790E+00
 0.182899E+02 0.105530E+01 -.180330E+01 0.324560E+00
 0.182949E+02 0.322370E+00 -.120330E+01 -.107460E+01
 0.182999E+02 -.100450E+01 -.245390E+00 -.247470E+01
 0.183049E+02 -.118440E+01 -.524230E-01 -.387490E+01
 0.183099E+02 -.140430E+01 -.484600E-01 -.503510E+01
 0.183149E+02 -.188410E+01 -.434970E-01 -.503520E+01
 0.183199E+02 -.180400E+01 -.395340E-01 -.502540E+01
 0.183249E+02 -.146390E+01 -.355710E-01 -.502560E+01
 0.183299E+02 -.116380E+01 -.108360E+01 -.502580E+01
 0.183349E+02 -.116370E+01 -.116360E+01 -.501590E+01
 0.183399E+02 -.838530E+00 -.116370E+01 -.501610E+01
 0.183449E+02 -.254080E-01 -.169370E+01 -.501630E+01
 0.183499E+02 -.202860E-01 -.229380E+01 -.424640E+01
 0.183549E+02 -.161640E-01 -.323380E+01 -.381660E+01
 0.183599E+02 -.120420E-01 -.457380E+01 -.262680E+01
 0.183649E+02 -.761960E-02 -.478390E+01 -.262690E+01
 0.183699E+02 -.329740E-02 -.570390E+01 -.262710E+01
 0.183749E+02 -.620680E+00 -.569390E+01 -.261730E+01
 0.183799E+02 -.112260E+01 -.569400E+01 -.261750E+01
 0.183849E+02 -.112240E+01 -.568400E+01 -.260760E+01
 0.183899E+02 -.224230E+01 -.671410E+01 -.260780E+01
 0.183949E+02 -.224220E+01 -.599410E+01 -.260800E+01
 0.183999E+02 -.172210E+01 -.681410E+01 -.314810E+01
 0.184049E+02 -.110190E+01 -.681420E+01 -.378830E+01
 0.184099E+02 -.110180E+01 -.680420E+01 -.377850E+01
 0.184149E+02 -.109170E+01 -.680420E+01 -.496860E+01
 0.184199E+02 -.109160E+01 -.659430E+01 -.495880E+01
 0.184249E+02 -.108150E+01 -.565430E+01 -.495900E+01
 0.184299E+02 -.466330E+00 -.441430E+01 -.559910E+01
 0.184349E+02 0.534910E-01 -.253440E+01 -.699930E+01
 0.184399E+02 0.107990E+01 -.222440E+01 -.731950E+01
 0.184449E+02 0.118900E+01 -.107450E+01 -.850960E+01
 0.184499E+02 0.149920E+01 -.107450E+01 -.881980E+01
 0.184549E+02 0.283930E+01 -.106450E+01 -.968000E+01
 0.184599E+02 0.416940E+01 -.343560E+00 -.968010E+01
 0.184649E+02 0.458950E+01 0.833990E-01 -.968030E+01
 0.184699E+02 0.459960E+01 0.873620E-01 -.108800E+02
 0.184749E+02 0.572980E+01 0.923260E-01 -.108810E+02
 0.184799E+02 0.573990E+01 0.962890E-01 -.108810E+02
 0.184849E+02 0.574000E+01 0.100250E+00 -.114810E+02
 0.184899E+02 0.574010E+01 0.105220E+00 -.120810E+02
 0.184949E+02 0.575030E+01 0.215520E+01 -.120810E+02
 0.184999E+02 0.566040E+01 0.248510E+01 -.120810E+02
 0.185049E+02 0.463050E+01 0.324510E+01 -.131820E+02
 0.185099E+02 0.463060E+01 0.340510E+01 -.131820E+02
 0.185149E+02 0.464070E+01 0.468500E+01 -.139820E+02
 0.185199E+02 0.373090E+01 0.469500E+01 -.143820E+02
 0.185249E+02 0.240100E+01 0.469500E+01 -.155820E+02
 0.185299E+02 0.239110E+01 0.469490E+01 -.157820E+02
 0.185349E+02 0.239120E+01 0.430490E+01 -.171830E+02
 0.185399E+02 0.239140E+01 0.295490E+01 -.179830E+02
 0.185449E+02 0.239150E+01 0.161480E+01 -.178830E+02
 0.185499E+02 0.340160E+01 0.128480E+01 -.189830E+02
 0.185549E+02 0.466170E+01 -.995250E+00 -.202830E+02
 0.185599E+02 0.466190E+01 -.995290E+00 -.202830E+02
 0.185649E+02 0.466200E+01 -.995330E+00 -.202840E+02
 0.185699E+02 0.536210E+01 -.985360E+00 -.209840E+02
 0.185749E+02 0.579220E+01 -.189540E+01 -.214840E+02
 0.185799E+02 0.690230E+01 -.101540E+01 -.214840E+02
 0.185849E+02 0.693250E+01 -.985470E+00 -.216840E+02
 0.185899E+02 0.693260E+01 -.136550E+01 -.226840E+02
 0.185949E+02 0.752270E+01 -.211550E+01 -.226850E+02
 0.185999E+02 0.806280E+01 -.211560E+01 -.217850E+02
 0.186049E+02 0.806300E+01 -.211560E+01 -.214850E+02
 0.186099E+02 0.807310E+01 -.965650E+00 -.213850E+02
 0.186149E+02 0.807320E+01 -.965680E+00 -.202850E+02
 0.186199E+02 0.807330E+01 -.965720E+00 -.202850E+02
 0.186249E+02 0.807350E+01 -.965760E+00 -.202850E+02
 0.186299E+02 0.719360E+01 -.627910E-01 -.202860E+02
 0.186349E+02 0.804370E+01 0.182170E+00 -.178860E+02
 0.186399E+02 0.791380E+01 0.184140E+00 -.176860E+02
 0.186449E+02 0.695400E+01 0.563900E+00 -.162860E+02
 0.186499E+02 0.638410E+01 0.133010E+01 -.148860E+02
 0.186549E+02 0.505420E+01 0.133200E+01 -.134860E+02
 0.186599E+02 0.470430E+01 0.332400E+01 -.130870E+02
 0.186649E+02 0.471440E+01 0.361400E+01 -.129870E+02
 0.186699E+02 0.471460E+01 0.362390E+01 -.118870E+02
 0.186749E+02 0.471470E+01 0.409390E+01 -.118870E+02
 0.186799E+02 0.471480E+01 0.476390E+01 -.118870E+02
 0.186849E+02 0.472490E+01 0.476380E+01 -.118870E+02
 0.186899E+02 0.472510E+01 0.367380E+01 -.118870E+02
 0.186949E+02 0.343520E+01 0.363370E+01 -.116880E+02
 0.186999E+02 0.247530E+01 0.326370E+01 -.106880E+02
 0.187049E+02 0.247540E+01 0.249370E+01 -.106880E+02
 0.187099E+02 0.247560E+01 0.249360E+01 -.106880E+02
 0.187149E+02 0.247570E+01 0.250360E+01 -.116880E+02
 0.187199E+02 0.247580E+01 0.136160E+01 -.117880E+02
 0.187249E+02 0.248590E+01 0.110250E+01 -.106890E+02
 0.187299E+02 0.248610E+01 0.225500E+00 -.968870E+01
 0.187349E+02 0.315620E+01 0.227470E+00 -.828890E+01
 0.187399E+02 0.361630E+01 0.229430E+00 -.828900E+01
 0.187449E+02 0.361640E+01 0.231400E+00 -.827920E+01
 0.187499E+02 0.362660E+01 0.234360E+00 -.590930E+01
 0.187549E+02 0.362670E+01 0.236330E+00 -.552950E+01
 0.187599E+02 0.362680E+01 0.238300E+00 -.411960E+01
 0.187649E+02 0.362690E+01 0.241260E+00 -.351980E+01
 0.187699E+02 0.363710E+01 0.122220E+01 -.453990E+01
 0.187749E+02 0.358720E+01 0.143120E+01 -.470010E+01
 0.187799E+02 0.250730E+01 0.278320E+01 -.470020E+01
 0.187849E+02 0.250740E+01 0.367310E+01 -.469040E+01
 0.187899E+02 0.251760E+01 0.234310E+01 -.469050E+01
 0.187948E+02 0.337770E+01 0.139510E+01 -.469070E+01
 0.187998E+02 0.364780E+01 0.139800E+01 -.468080E+01
 0.188048E+02 0.251790E+01 0.140000E+01 -.483100E+01
 0.188098E+02 0.252810E+01 0.140200E+01 -.586110E+01
 0.188148E+02 0.252820E+01 0.140490E+01 -.586120E+01
 0.188198E+02 0.252830E+01 0.140790E+01 -.665140E+01
 0.188248E+02 0.157840E+01 0.141080E+01 -.704150E+01
 0.188298E+02 0.140860E+01 0.145080E+01 -.703170E+01
 0.188348E+02 0.116870E+01 0.256280E+01 -.703180E+01
 0.188398E+02 0.286810E+00 0.256270E+01 -.703200E+01
 0.188448E+02 -.359060E+00 0.256270E+01 -.702210E+01
 0.188498E+02 -.834930E+00 0.257270E+01 -.702230E+01
 0.188548E+02 -.831810E+00 0.150360E+01 -.702240E+01
 0.188598E+02 -.196070E+01 0.143460E+01 -.701260E+01
 0.188648E+02 -.195060E+01 0.109660E+01 -.701270E+01
 0.188698E+02 -.249040E+01 -.247460E+00 -.701280E+01
 0.188748E+02 -.307030E+01 -.837490E+00 -.700300E+01
 0.188798E+02 -.307020E+01 -.837520E+00 -.700310E+01
 0.188848E+02 -.312000E+01 -.196760E+01 -.697330E+01
 0.188898E+02 -.531990E+01 -.196760E+01 -.581340E+01
 0.188948E+02 -.531980E+01 -.240760E+01 -.535360E+01
 0.188998E+02 -.594970E+01 -.309770E+01 -.461370E+01
 0.189048E+02 -.643950E+01 -.309770E+01 -.461380E+01
 0.189098E+02 -.643940E+01 -.415770E+01 -.350400E+01
 0.189148E+02 -.642930E+01 -.435780E+01 -.223410E+01
 0.189198E+02 -.642920E+01 -.536780E+01 -.188430E+01
 0.189248E+02 -.642900E+01 -.536780E+01 -.104440E+01
 0.189298E+02 -.641890E+01 -.461790E+01 0.511440E+00
 0.189348E+02 -.641880E+01 -.421790E+01 0.133530E+01
 0.189398E+02 -.641870E+01 -.421790E+01 0.133520E+01
 0.189448E+02 -.640850E+01 -.420800E+01 0.157500E+01
 0.189498E+02 -.640840E+01 -.377800E+01 0.253490E+01
 0.189548E+02 -.640830E+01 -.242800E+01 0.253470E+01
 0.189598E+02 -.639810E+01 -.276810E+01 0.253460E+01
