      Time(s)  AccL(cm/s2)  AccV(cm/s2)  AccT(cm/s2)
 0.209445E+02 -.118010E+01 0.820720E+00 0.584900E+00
 0.209495E+02 -.253810E+00 0.122920E+01 -.369790E+00
 0.209545E+02 0.108050E+01 0.123470E+01 -.565490E+00
 0.209595E+02 0.128890E+01 0.143920E+01 -.561200E+00
 0.209645E+02 0.181520E+01 0.235770E+01 -.976910E+00
 0.209695E+02 0.497580E+00 0.115710E+01 -.171260E+01
 0.209745E+02 -.605930E-02 -.656420E+00 -.170840E+01
 0.209795E+02 0.330240E-02 -.956970E+00 -.276410E+01
 0.209845E+02 0.235070E+01 -.316850E+01 -.158980E+01
 0.209895E+02 0.278700E+01 -.346010E+01 0.124400E+00
 0.209945E+02 0.115340E+01 -.427170E+01 0.184660E+01
 0.209995E+02 0.454790E+00 -.426330E+01 0.259290E+01
 0.210045E+02 -.863830E+00 -.425490E+01 0.303710E+01
 0.210095E+02 -.217740E+01 -.314650E+01 0.421130E+01
 0.210145E+02 -.237100E+01 -.202810E+01 0.422550E+01
 0.210195E+02 -.368470E+01 -.201970E+01 0.381970E+01
 0.210245E+02 -.380820E+01 -.201140E+01 0.244490E+01
 0.210295E+02 -.247180E+01 -.200300E+01 0.190910E+01
 0.210345E+02 -.113540E+01 -.311460E+01 0.191730E+01
 0.210395E+02 -.221900E+01 -.886300E+00 -.423570E+00
 0.210445E+02 -.324260E+01 -.302970E+00 -.409420E+00
 0.210495E+02 -.274620E+01 0.135040E+01 0.114730E+00
 0.210545E+02 -.210970E+01 0.134870E+01 -.681140E+00
 0.210595E+02 -.209330E+01 -.425010E+00 -.617010E+00
 0.210645E+02 -.208690E+01 -.854710E+00 -.153290E+01
 0.210695E+02 -.208040E+01 -.177640E+01 -.271880E+01
 0.210745E+02 -.206400E+01 -.848140E+00 -.270470E+01
 0.210795E+02 -.205750E+01 -.839860E+00 -.270060E+01
 0.210845E+02 -.284100E+01 -.162160E+01 -.185650E+01
 0.210895E+02 -.216460E+01 -.953330E+00 -.150240E+01
 0.210945E+02 -.331810E+01 -.745080E+00 -.149840E+01
 0.210995E+02 -.539160E+01 0.574170E+00 -.119430E+01
 0.211045E+02 -.538510E+01 0.448400E+00 0.199730E+00
 0.211095E+02 -.467860E+01 0.558630E+00 0.159330E+01
 0.211145E+02 -.335210E+01 0.538850E+00 0.205480E+01
 0.211195E+02 -.310560E+01 -.185390E+01 0.206280E+01
 0.211245E+02 -.309910E+01 -.300570E+01 0.108380E+01
 0.211295E+02 -.347260E+01 -.262750E+01 0.207980E+01
 0.211345E+02 -.420610E+01 -.188930E+01 0.269880E+01
 0.211395E+02 -.497950E+01 -.188120E+01 0.326770E+01
 0.211445E+02 -.431300E+01 -.187300E+01 0.328170E+01
 0.211495E+02 -.424650E+01 -.291480E+01 0.211370E+01
 0.211545E+02 -.528990E+01 -.159670E+01 0.212260E+01
 0.211595E+02 -.480340E+01 -.276500E+00 0.163160E+01
 0.211645E+02 -.414680E+01 -.980360E+00 0.965450E+00
 0.211695E+02 -.502020E+01 -.185220E+01 0.974360E+00
 0.211744E+02 -.307360E+01 -.184410E+01 0.982260E+00
 0.211794E+02 -.299710E+01 -.166600E+01 0.991140E+00
 0.211844E+02 -.299050E+01 -.108790E+01 0.138700E+01
 0.211894E+02 -.183390E+01 -.182970E+01 0.218090E+01
 0.211944E+02 -.227730E+01 -.259160E+01 0.218870E+01
 0.211994E+02 -.296060E+01 -.292350E+01 0.322460E+01
 0.212044E+02 -.289400E+01 -.168550E+01 0.337840E+01
 0.212094E+02 -.208740E+01 0.680620E+00 0.311220E+01
 0.212144E+02 -.340080E+01 0.107070E+01 0.271200E+01
 0.212194E+02 -.337410E+01 0.428760E+00 0.270180E+01
 0.212244E+02 -.291750E+01 -.431180E+00 0.223860E+01
 0.212294E+02 0.330200E+00 0.396870E+00 0.111940E+01
 0.212344E+02 0.175590E+01 -.666080E+00 0.916150E+00
 0.212394E+02 0.272250E+01 -.101900E+01 -.465100E+00
 0.212444E+02 0.329920E+01 -.177100E+01 -.184140E+01
 0.212494E+02 0.386590E+01 -.176300E+01 -.241760E+01
 0.212544E+02 0.387260E+01 -.804960E+00 -.138390E+01
 0.212594E+02 0.495930E+01 -.650950E+00 -.122020E+01
 0.212644E+02 0.389600E+01 -.647940E+00 -.676530E+00
 0.212694E+02 0.390280E+01 -.644940E+00 0.657140E+00
 0.212744E+02 0.324950E+01 0.669050E+00 -.291930E-01
 0.212794E+02 0.193620E+01 0.158500E+01 0.179240E+01
 0.212844E+02 0.169300E+01 0.158300E+01 0.233610E+01
 0.212894E+02 0.426750E+00 0.173100E+01 0.218770E+01
 0.212944E+02 -.535480E+00 0.234900E+01 0.117930E+01
 0.212994E+02 -.108670E+01 0.491930E+00 0.118790E+01
 0.213044E+02 -.163990E+01 -.625120E+00 0.199050E+01
 0.213094E+02 -.163310E+01 -.622170E+00 0.237710E+01
 0.213144E+02 -.274630E+01 -.662220E+00 0.233870E+01
 0.213194E+02 -.247950E+01 -.148130E+01 0.122020E+01
 0.213244E+02 -.160270E+01 -.106340E+01 0.286740E+00
 0.213294E+02 -.224580E+01 -.107540E+01 -.178970E+01
 0.213344E+02 -.184900E+01 0.240500E+00 -.137620E+01
 0.213394E+02 -.157220E+01 -.543590E+00 -.109270E+01
 0.213444E+02 -.268530E+01 -.601680E+00 -.108920E+01
 0.213494E+02 -.266840E+01 -.598770E+00 -.143580E+01
 0.213544E+02 -.321150E+01 -.595870E+00 -.167230E+01
 0.213594E+02 -.452460E+01 0.149820E+00 0.511120E+00
 0.213644E+02 -.488770E+01 -.424090E+00 0.129150E+01
 0.213694E+02 -.372080E+01 0.522790E+00 0.127960E+00
 0.213744E+02 -.286390E+01 0.761670E+00 0.131360E+00
 0.213794E+02 -.329700E+01 0.164350E+01 0.106570E+01
 0.213844E+02 -.260000E+01 0.164140E+01 0.249610E+01
 0.213894E+02 -.259310E+01 0.164930E+01 0.160850E+01
 0.213944E+02 -.153610E+01 0.164710E+01 0.204820E+00
 0.213994E+02 -.144920E+01 0.165500E+01 0.248140E+00
 0.214044E+02 -.144220E+01 0.132280E+01 0.126550E+01
 0.214094E+02 -.143520E+01 0.126590E-01 0.684760E+00
 0.214144E+02 -.141820E+01 -.561510E+00 0.480460E-01
 0.214194E+02 -.141120E+01 -.149370E+01 0.102130E+01
 0.214244E+02 -.137420E+01 0.580150E+00 0.115860E+01
 0.214294E+02 -.269120E+00 0.167200E+01 0.477820E+00
 0.214344E+02 0.173930E+00 0.166980E+01 0.232000E+01
 0.214394E+02 0.237980E+00 0.167760E+01 0.363430E+01
 0.214444E+02 -.238950E+00 0.167540E+01 0.462750E+01
 0.214494E+02 -.126890E+01 0.167320E+01 0.461060E+01
 0.214544E+02 -.122180E+01 0.202910E+00 0.458380E+01
 0.214594E+02 -.208680E+00 -.276120E+01 0.422700E+01
 0.214644E+02 -.728570E+00 -.275340E+01 0.337010E+01
 0.214694E+02 -.131040E+01 -.275560E+01 0.335320E+01
 0.214744E+02 -.363310E+00 -.274780E+01 0.431630E+01
 0.214794E+02 -.168160E+00 -.164010E+01 0.330940E+01
 0.214844E+02 -.378000E+00 -.163230E+01 0.329250E+01
 0.214894E+02 -.127180E+01 -.791520E+00 0.327560E+01
 0.214944E+02 -.126470E+01 0.121320E+01 0.325860E+01
 0.214994E+02 -.418460E+00 0.884000E+00 0.323160E+01
 0.215044E+02 -.116850E+00 -.145120E+01 0.213360E+01
 0.215094E+02 0.101700E+01 -.396490E+00 0.319760E+01
 0.215144E+02 0.708200E+00 0.603260E+00 0.284160E+01
 0.215194E+02 -.607560E+00 0.606000E+00 0.198050E+01
 0.215244E+02 0.978690E+00 -.108260E+00 0.120250E+01
 0.215294E+02 0.125600E+01 0.414480E+00 0.173650E+01
 0.215344E+02 0.106320E+01 0.598220E+00 0.192020E+01
 0.215394E+02 0.129050E+01 0.379950E+00 0.190000E+01
 0.215444E+02 0.220780E+01 -.939330E+00 0.231420E+01
 0.215494E+02 0.222510E+01 -.165160E+01 0.238600E+01
 0.215544E+02 0.141250E+01 -.166390E+01 0.183990E+01
 0.215594E+02 0.111980E+01 -.655170E+00 0.181970E+01
 0.215644E+02 0.112720E+01 -.568460E+00 0.297260E+01
 0.215694E+02 0.829530E+00 -.577750E+00 0.295240E+01
 0.215744E+02 0.269130E-01 -.587040E+00 0.293120E+01
 0.215794E+02 0.373040E-01 -.596340E+00 0.291090E+01
 0.215844E+02 0.477090E-01 0.303370E+00 0.289070E+01
 0.215894E+02 0.581270E-01 -.614940E+00 0.287040E+01
 0.215944E+02 -.145840E+01 -.625240E+00 0.285010E+01
 0.215994E+02 -.329100E+01 -.143460E+01 0.282980E+01
 0.216044E+02 -.327350E+01 -.225690E+01 0.280950E+01
 0.216094E+02 -.164610E+01 -.959180E+00 0.278920E+01
 0.216144E+02 -.101160E+01 -.662490E+00 0.646850E+00
 0.216194E+02 0.239130E-01 -.187380E+01 -.770510E+00
 0.216244E+02 -.690580E+00 -.290610E+01 -.787900E+00
 0.216294E+02 0.645950E+00 -.340850E+01 -.133530E+01
 0.216344E+02 0.127150E+01 -.333080E+01 -.274270E+01
 0.216394E+02 0.219900E+01 -.293310E+01 -.415010E+01
 0.216444E+02 0.353660E+01 -.404540E+01 -.206760E+01
 0.216494E+02 0.223420E+01 -.294780E+01 -.206510E+01
 0.216544E+02 0.132180E+01 -.257010E+01 -.250250E+01
 0.216594E+02 0.132940E+01 -.186250E+01 -.391000E+01
 0.216644E+02 0.214700E+01 -.186480E+01 -.531760E+01
 0.216694E+02 0.247460E+01 -.187710E+01 -.566510E+01
 0.216744E+02 0.257230E+01 -.188950E+01 -.461270E+01
 0.216794E+02 0.391000E+01 -.189180E+01 -.571020E+01
 0.216844E+02 0.524760E+01 -.190420E+01 -.521780E+01
 0.216894E+02 0.588530E+01 -.260650E+01 -.457540E+01
 0.216944E+02 0.499300E+01 -.303890E+01 -.460310E+01
 0.216994E+02 0.368080E+01 -.195120E+01 -.346070E+01
 0.217044E+02 0.460850E+01 -.249360E+01 -.209840E+01
 0.217094E+02 0.367620E+01 -.451600E+01 -.736050E+00
 0.217144E+02 0.309400E+01 -.189830E+01 -.603740E+00
 0.217194E+02 0.258180E+01 -.861670E+00 -.351460E+00
 0.217244E+02 0.158960E+01 -.871030E+00 -.107920E+01
 0.217294E+02 0.155740E+01 -.880400E+00 -.365690E+01
 0.217344E+02 0.289520E+01 -.889760E+00 -.476470E+01
 0.217394E+02 0.423300E+01 -.899130E+00 -.479250E+01
 0.217444E+02 0.488090E+01 -.908490E+00 -.555030E+01
 0.217494E+02 0.488880E+01 -.180490E+01 -.604810E+01
 0.217544E+02 0.489670E+01 -.311720E+01 -.609600E+01
 0.217594E+02 0.491460E+01 -.426960E+01 -.614390E+01
 0.217644E+02 0.492250E+01 -.428200E+01 -.579170E+01
 0.217694E+02 0.435040E+01 -.486430E+01 -.444960E+01
 0.217743E+02 0.303830E+01 -.540670E+01 -.311760E+01
 0.217793E+02 0.369630E+01 -.443910E+01 -.281550E+01
 0.217843E+02 0.377430E+01 -.431150E+01 -.513450E+00
 0.217893E+02 0.273230E+01 -.405380E+01 -.561430E+00
 0.217943E+02 0.226030E+01 -.322620E+01 -.109940E+01
 0.217993E+02 0.230830E+01 -.323860E+01 -.111740E+01
 0.218043E+02 0.187630E+01 -.324100E+01 -.695460E+00
 0.218093E+02 0.566380E+00 -.217340E+01 -.188350E+01
 0.218143E+02 0.540450E+00 -.215570E+01 -.179160E+01
 0.218193E+02 0.165540E+00 -.252810E+01 -.839670E+00
 0.218243E+02 -.117040E+01 -.328050E+01 -.887780E+00
 0.218293E+02 -.173320E+01 -.330290E+01 -.935910E+00
 0.218343E+02 -.272510E+01 -.234520E+01 -.303410E+01
 0.218393E+02 -.387700E+01 -.111760E+01 -.344220E+01
 0.218443E+02 -.175880E+01 -.872010E+00 -.432040E+01
 0.218493E+02 -.177060E+01 0.885610E+00 -.297860E+01
 0.218543E+02 -.178240E+01 0.216520E+01 -.233680E+01
 0.218593E+02 -.179420E+01 0.214290E+01 -.330510E+01
 0.218643E+02 -.729980E+00 0.106050E+01 -.473330E+01
 0.218693E+02 0.267260E+00 0.838100E+00 -.365160E+01
 0.218743E+02 -.707470E+00 -.492280E+00 -.407990E+01
 0.218793E+02 -.153200E+00 -.237670E+01 -.491820E+01
 0.218843E+02 -.375900E+00 -.349900E+01 -.496660E+01
 0.218893E+02 -.740590E+00 -.352140E+01 -.501490E+01
 0.218943E+02 0.370740E+00 -.126380E+01 -.383330E+01
 0.218993E+02 0.616080E+00 -.225170E+00 -.276170E+01
 0.219043E+02 0.193040E+01 0.211450E+00 -.281010E+01
 0.219093E+02 0.257880E+01 0.150910E+01 -.285860E+01
 0.219143E+02 0.170720E+01 0.193670E+01 -.290700E+01
 0.219193E+02 0.369630E+00 0.865330E+00 -.295550E+01
 0.219243E+02 0.305060E+00 -.316040E+00 -.386400E+01
 0.219293E+02 0.294500E+00 -.334410E+00 -.150250E+01
 0.219343E+02 0.283960E+00 -.902790E+00 -.751050E+00
 0.219393E+02 0.272440E+00 -.729160E+00 -.799610E+00
 0.219443E+02 0.261940E+00 -.389520E+00 -.184820E+01
 0.219493E+02 0.146650E+01 -.363890E+00 -.936780E+00
 0.219543E+02 0.360500E+01 0.927740E+00 -.185540E+01
 0.219593E+02 0.314350E+01 0.177540E+01 -.984030E+00
 0.219643E+02 0.246210E+01 0.176300E+01 -.352690E+00
 0.219693E+02 0.245070E+01 0.892650E+00 0.886350E-01
 0.219743E+02 0.137930E+01 0.165830E+01 0.499400E-01
 0.219793E+02 0.116790E+01 0.281590E+01 -.148780E+00
 0.219843E+02 -.168480E+00 0.279360E+01 -.122750E+01
 0.219893E+02 -.956830E+00 0.278120E+01 -.126630E+01
 0.219943E+02 -.967160E+00 0.201890E+01 -.131500E+01
 0.219993E+02 -.234720E-01 0.686500E+00 -.136380E+01
 0.220043E+02 0.168120E+01 0.884150E+00 -.141270E+01
 0.220093E+02 0.343000E+01 0.130180E+01 -.461490E+00
 0.220143E+02 0.459870E+01 0.288940E+01 0.364970E+01
 0.220193E+02 0.458740E+01 0.424710E+01 0.431080E+01
 0.220243E+02 0.458620E+01 0.376480E+01 0.426190E+01
 0.220293E+02 0.667500E+01 0.374240E+01 0.421300E+01
 0.220343E+02 0.693380E+01 0.385010E+01 0.182000E+01
 0.220393E+02 0.825260E+01 0.481770E+01 0.177210E+01
 0.220443E+02 0.903150E+01 0.479540E+01 0.172510E+01
 0.220493E+02 0.902040E+01 0.404310E+01 0.897090E+00
 0.220543E+02 0.990920E+01 0.365070E+01 0.458070E+00
 0.220593E+02 0.899810E+01 0.251840E+01 0.439030E+00
 0.220643E+02 0.898710E+01 0.250610E+01 0.177300E+01
 0.220693E+02 0.854600E+01 0.248380E+01 0.265890E+01
 0.220743E+02 0.720490E+01 0.310140E+01 0.327180E+01
 0.220793E+02 0.587390E+01 0.438910E+01 0.461270E+01
 0.220843E+02 0.453290E+01 0.568680E+01 0.595350E+01
 0.220893E+02 0.320190E+01 0.685450E+01 0.716440E+01
 0.220943E+02 0.186090E+01 0.683220E+01 0.711520E+01
 0.220993E+02 0.106000E+01 0.628990E+01 0.761600E+01
 0.221043E+02 0.315040E+00 0.496750E+01 0.818680E+01
 0.221093E+02 -.102090E+01 0.456520E+01 0.813750E+01
 0.221143E+02 -.121680E+01 0.452290E+01 0.689830E+01
 0.221193E+02 -.122670E+01 0.341060E+01 0.569900E+01
 0.221243E+02 -.123750E+01 0.382830E+01 0.520970E+01
 0.221293E+02 -.124740E+01 0.512610E+01 0.377030E+01
 0.221343E+02 -.125720E+01 0.643380E+01 0.233900E+01
 0.221393E+02 -.126800E+01 0.569150E+01 0.198660E+01
 0.221443E+02 -.398090E-01 0.547920E+01 -.407760E+00
 0.221493E+02 0.320420E+00 0.447690E+01 -.777160E+00
 0.221543E+02 -.776340E+00 0.395460E+01 -.163660E+01
 0.221593E+02 -.910070E+00 0.263240E+01 -.165600E+01
 0.221643E+02 -.224080E+01 0.223010E+01 -.167550E+01
 0.221693E+02 -.246150E+01 0.109780E+01 -.169500E+01
 0.221743E+02 -.358220E+01 -.642900E-02 -.170450E+01
 0.221793E+02 -.359280E+01 -.146880E-01 -.172400E+01
 0.221843E+02 -.298350E+01 -.229440E-01 -.174360E+01
 0.221893E+02 -.249410E+01 -.301960E-01 -.903160E+00
 0.221943E+02 -.147470E+01 -.384450E-01 -.167280E+01
 0.221993E+02 -.138530E+01 0.964310E+00 -.168240E+01
 0.222043E+02 -.108790E+01 0.252070E+00 -.642000E+00
 0.222093E+02 -.797400E+00 0.104980E+01 -.119170E+01
 0.222143E+02 -.141690E+01 0.331600E+00 -.260130E+01
 0.222193E+02 -.142740E+01 -.776310E-01 -.112100E+01
 0.222243E+02 -.143790E+01 -.858570E-01 -.710740E+00
 0.222293E+02 -.144840E+01 -.294780E+00 -.211050E+01
 0.222343E+02 -.226890E+01 -.121130E+01 -.224020E+01
 0.222393E+02 -.370930E+01 -.616510E+00 -.760000E+00
 0.222443E+02 -.371970E+01 -.921720E+00 0.701990E-01
 0.222493E+02 -.373010E+01 -.230220E+00 0.370380E+00
 0.222543E+02 -.374050E+01 -.133030E+00 0.152950E+01
 0.222593E+02 -.345090E+01 -.140920E+00 0.151170E+01
 0.222643E+02 -.314120E+01 -.148720E+00 0.149380E+01
 0.222693E+02 -.306150E+01 -.156600E+00 0.147590E+01
 0.222743E+02 -.266180E+01 -.164390E+00 0.241000E+01
 0.222793E+02 -.378210E+01 -.172270E+00 0.145000E+01
 0.222843E+02 -.361240E+01 0.204760E+00 0.142210E+01
 0.222893E+02 -.229260E+01 0.203460E+01 0.140410E+01
 0.222943E+02 -.157280E+01 0.143240E+01 0.131100E+00
 0.222993E+02 -.783040E+00 0.111260E+00 -.978920E+00
 0.223043E+02 -.148320E+01 0.788100E+00 -.998960E+00
 0.223093E+02 -.169340E+01 0.208600E+01 -.218900E+01
 0.223143E+02 -.274350E+01 0.310380E+01 -.250910E+01
 0.223193E+02 -.275370E+01 0.309170E+01 -.339920E+01
 0.223243E+02 -.276380E+01 0.377950E+01 -.267930E+01
 0.223293E+02 -.277390E+01 0.418740E+01 -.131950E+01
 0.223343E+02 -.278400E+01 0.199530E+01 -.109960E+01
 0.223393E+02 -.297400E+01 0.195310E+01 -.729830E+00
 0.223443E+02 -.392400E+01 0.118100E+01 0.121000E+01
 0.223493E+02 -.452410E+01 -.281490E+00 0.118970E+01
 0.223543E+02 -.426400E+01 -.289300E+00 0.200150E+01
 0.223593E+02 -.395400E+01 0.690700E+00 0.232520E+01
 0.223643E+02 -.396400E+01 0.191260E+01 0.238990E+01
 0.223692E+02 -.340390E+01 0.219050E+01 0.345860E+01
 0.223742E+02 -.222380E+01 0.348840E+01 0.344830E+01
 0.223792E+02 -.218370E+01 0.479630E+01 0.342800E+01
 0.223842E+02 -.175360E+01 0.433430E+01 0.433760E+01
 0.223892E+02 -.669470E+00 0.410220E+01 0.455720E+01
 0.223942E+02 -.652310E+00 0.374010E+01 0.571680E+01
 0.223992E+02 -.282630E+00 0.185810E+01 0.609640E+01
 0.224042E+02 0.103710E+01 0.242600E+01 0.746590E+01
 0.224092E+02 0.156730E+01 0.295400E+01 0.800550E+01
 0.224142E+02 0.155750E+01 0.295190E+01 0.798500E+01
 0.224192E+02 0.161780E+01 0.294990E+01 0.804450E+01
 0.224242E+02 0.292810E+01 0.321780E+01 0.912400E+01
 0.224292E+02 0.376830E+01 0.359580E+01 0.811340E+01
 0.224342E+02 0.443870E+01 0.295380E+01 0.603280E+01
 0.224392E+02 0.575900E+01 0.296180E+01 0.555230E+01
 0.224442E+02 0.598940E+01 0.295980E+01 0.326170E+01
 0.224492E+02 0.597970E+01 0.296780E+01 0.164400E+01
 0.224542E+02 0.597010E+01 0.297580E+01 -.369620E+00
 0.224592E+02 0.596050E+01 0.297380E+01 -.990280E+00
 0.224642E+02 0.595100E+01 0.298180E+01 -.239100E+01
 0.224692E+02 0.790140E+01 0.394980E+01 -.482170E+01
 0.224742E+02 0.817190E+01 0.403780E+01 -.513240E+01
 0.224792E+02 0.816240E+01 0.272590E+01 -.515310E+01
 0.224842E+02 0.768290E+01 0.234390E+01 -.517390E+01
 0.224892E+02 0.635340E+01 0.299190E+01 -.519470E+01
 0.224942E+02 0.414400E+01 0.127000E+01 -.521550E+01
 0.224992E+02 0.255450E+01 0.184800E+01 -.522630E+01
 0.225042E+02 0.218510E+01 0.786090E+00 -.491710E+01
 0.225092E+02 0.251720E+00 0.114420E+01 -.254800E+01
 0.225142E+02 -.322850E+00 0.190220E+01 -.117890E+01
 0.225192E+02 -.889010E+00 0.115030E+01 0.190230E+00
 0.225242E+02 -.898340E+00 0.175840E+01 0.155730E+01
 0.225292E+02 -.907660E+00 0.302650E+01 0.169540E+01
 0.225342E+02 -.916960E+00 0.277460E+01 0.167640E+01
 0.225392E+02 -.925230E+00 0.237270E+01 0.213750E+01
 0.225442E+02 -.271890E+00 0.238080E+01 0.211900E+01
 0.225492E+02 0.178270E+00 0.216920E+00 0.161940E+01
 0.225542E+02 0.169050E+00 -.134300E+01 0.160040E+01
 0.225592E+02 -.111210E+01 -.169480E+01 0.142740E+01
 0.225642E+02 -.244630E+01 -.325670E+01 0.512970E-01
 0.225692E+02 -.322550E+01 -.249850E+01 -.188980E+01
 0.225742E+02 -.399460E+01 -.174040E+01 -.383090E+01
 0.225792E+02 -.436380E+01 -.425430E+00 -.418200E+01
 0.225842E+02 -.554290E+01 0.845930E+00 -.650320E+01
 0.225892E+02 -.663190E+01 0.109410E+01 -.673430E+01
 0.225942E+02 -.709100E+01 0.241230E+01 -.761550E+01
 0.225992E+02 -.842000E+01 0.372050E+01 -.822670E+01
 0.226042E+02 -.718910E+01 0.418860E+01 -.782790E+01
 0.226092E+02 -.560810E+01 0.419680E+01 -.752920E+01
 0.226142E+02 -.554710E+01 0.294500E+01 -.853040E+01
 0.226192E+02 -.555600E+01 0.164330E+01 -.747170E+01
 0.226242E+02 -.500500E+01 0.871480E+00 -.630300E+01
 0.226292E+02 -.443390E+01 0.136700E+00 -.428430E+01
 0.226342E+02 -.442280E+01 -.227070E+00 -.486560E+01
 0.226392E+02 -.442170E+01 -.133380E+01 -.497700E+01
 0.226442E+02 -.466060E+01 -.132960E+01 -.380830E+01
 0.226492E+02 -.553940E+01 -.132630E+01 -.377970E+01
 0.226542E+02 -.489830E+01 -.132210E+01 -.443110E+01
 0.226592E+02 -.441710E+01 -.131780E+01 -.490250E+01
 0.226642E+02 -.441590E+01 -.274530E+00 -.487400E+01
 0.226692E+02 -.441470E+01 -.200250E+00 -.601540E+01
 0.226742E+02 -.441340E+01 0.136030E+00 -.598690E+01
 0.226792E+02 -.440210E+01 0.145230E+01 -.595840E+01
 0.226842E+02 -.440090E+01 0.203060E+01 -.592990E+01
 0.226892E+02 -.345960E+01 0.109890E+01 -.491140E+01
 0.226942E+02 -.212820E+01 -.206750E+00 -.470290E+01
 0.226992E+02 -.102990E+01 -.128740E+01 -.443450E+01
 0.227042E+02 -.161550E+00 -.171610E+01 -.346610E+01
 0.227092E+02 0.121580E+01 -.238780E+01 -.343770E+01
 0.227142E+02 0.122720E+01 -.155940E+01 -.340930E+01
 0.227192E+02 0.182640E+00 -.127110E+01 -.338090E+01
 0.227242E+02 0.353070E+00 -.126670E+01 -.323250E+01
 0.227292E+02 0.202150E+01 -.126130E+01 -.181420E+01
 0.227342E+02 0.123300E+01 -.732960E+00 -.955880E+00
 0.227392E+02 0.196450E+01 -.141580E+00 -.927570E+00
 0.227442E+02 0.235600E+01 -.106420E+01 0.807130E-01
 0.227492E+02 0.123750E+01 -.124280E+01 0.145800E+01
 0.227542E+02 0.146910E+01 -.123840E+01 0.327240E+00
 0.227592E+02 0.237060E+01 -.123400E+01 -.845230E-01
 0.227642E+02 0.237220E+01 -.184560E+01 -.786300E+00
 0.227692E+02 0.154380E+01 -.397710E+01 -.758100E+00
 0.227742E+02 0.220440E+00 -.352870E+01 -.729910E+00
 0.227792E+02 -.121790E+01 -.344030E+01 -.701740E+00
 0.227842E+02 -.355130E+01 -.343180E+01 -.673580E+00
 0.227892E+02 -.434960E+01 -.239330E+01 -.645440E+00
 0.227942E+02 -.434790E+01 -.120090E+01 -.617320E+00
 0.227992E+02 -.434620E+01 -.119540E+01 -.589210E+00
 0.228042E+02 -.433440E+01 -.119090E+01 -.571120E+00
 0.228092E+02 -.300270E+01 -.976450E+00 -.170300E+01
 0.228142E+02 -.126090E+01 -.709520E-01 -.211500E+01
 0.228192E+02 0.156870E+00 -.664500E-01 -.282690E+01
 0.228242E+02 0.180270E+01 -.873940E+00 -.279890E+01
 0.228292E+02 0.343450E+01 -.116740E+01 -.277090E+01
 0.228342E+02 0.567630E+01 -.116190E+01 -.156290E+01
 0.228392E+02 0.465820E+01 -.115740E+01 -.153490E+01
 0.228442E+02 0.466010E+01 -.645820E+00 -.150700E+01
 0.228492E+02 0.538200E+01 -.372730E-01 -.147900E+01
 0.228542E+02 0.487390E+01 -.327160E-01 -.145110E+01
 0.228592E+02 0.466580E+01 -.281520E-01 -.260320E+01
 0.228642E+02 0.446780E+01 -.224560E+01 -.139520E+01
 0.228692E+02 0.395980E+01 -.263700E+01 -.179740E+01
 0.228742E+02 0.468170E+01 -.334840E+01 -.251950E+01
 0.228792E+02 0.305380E+01 -.333980E+01 -.249160E+01
 0.228842E+02 0.142580E+01 -.333120E+01 -.246380E+01
 0.228892E+02 0.122780E+01 -.333260E+01 -.243590E+01
 0.228942E+02 0.201880E+00 -.332400E+01 -.208810E+01
 0.228992E+02 -.802040E+00 -.331540E+01 -.680330E+00
 0.229042E+02 -.274590E+01 -.331670E+01 0.737450E+00
 0.229092E+02 -.315380E+01 -.330810E+01 0.214740E+01
 0.229142E+02 -.315170E+01 -.330940E+01 0.356300E+01
 0.229192E+02 -.333950E+01 -.330080E+01 0.477070E+01
 0.229242E+02 -.386740E+01 -.290210E+01 0.521850E+01
 0.229292E+02 -.374520E+01 -.218340E+01 0.537620E+01
 0.229342E+02 -.265300E+01 -.137970E+01 0.486390E+01
 0.229392E+02 -.201080E+01 -.106000E+01 0.489160E+01
 0.229442E+02 -.200850E+01 -.105430E+01 0.374920E+01
 0.229492E+02 -.200630E+01 -.104960E+01 0.347690E+01
 0.229542E+02 -.200400E+01 -.104490E+01 0.212130E+01
 0.229592E+02 -.200170E+01 -.173120E+01 0.762170E+00
 0.229641E+02 -.193400E+00 -.214250E+01 0.349790E+00
 0.229691E+02 0.135290E+01 -.214370E+01 -.772600E+00
 0.229741E+02 0.156530E+01 -.176500E+01 -.212500E+01
 0.229791E+02 0.211760E+01 0.907730E-01 -.307740E+01
 0.229841E+02 0.198000E+01 0.955370E-01 -.242990E+01
 0.229891E+02 0.251240E+01 0.101310E+00 -.184230E+01
 0.229941E+02 0.251480E+01 -.881910E+00 -.764770E+00
 0.229991E+02 0.355720E+01 -.999120E+00 0.562760E+00
 0.230041E+02 0.251970E+01 -.127330E+01 0.890270E+00
 0.230091E+02 0.301210E+01 -.210350E+01 0.179880E+01
 0.230141E+02 0.365460E+01 -.209470E+01 0.182930E+01
 0.230191E+02 0.186710E+01 -.325890E+00 0.185870E+01
 0.230241E+02 0.250960E+01 0.133940E+00 0.188920E+01
 0.230291E+02 0.271220E+01 0.137780E+00 -.422340E+00
 0.230341E+02 0.366470E+01 0.520620E+00 -.794900E+00
 0.230391E+02 0.366730E+01 0.679480E+00 -.214750E+01
 0.230441E+02 0.366990E+01 -.140570E+01 -.268010E+01
 0.230491E+02 0.367250E+01 -.206280E+01 -.265270E+01
 0.230541E+02 0.360510E+01 -.324390E+01 -.262530E+01
